time_s,altitude_km,velocity_ms,mach,heat_flux_Wm2
1.069827568498236161e+02,4.333083270817705568e+01,6.424696097249715422e+03,1.986108601180194810e+01,1.266723132393137086e+06
1.070233659283564407e+02,4.330582645661415597e+01,6.420942024809324721e+03,1.985215018959696920e+01,1.266472307221859694e+06
1.070639987494214296e+02,4.328082020505126337e+01,6.417177096503401117e+03,1.984317875414906140e+01,1.266213144004063448e+06
1.071046554095757415e+02,4.325581395348837788e+01,6.413401288630946510e+03,1.983417161744431212e+01,1.265945617925242288e+06
1.071453360058180522e+02,4.323080770192548528e+01,6.409614577493693105e+03,1.982512869142583156e+01,1.265669704250982264e+06
1.071860406355907713e+02,4.320580145036258557e+01,6.405816939396592716e+03,1.981604988799523070e+01,1.265385378328464460e+06
1.072267693967825011e+02,4.318079519879970718e+01,6.402008350648298801e+03,1.980693511901405657e+01,1.265092615587956738e+06
1.072675223877304660e+02,4.315578894723681458e+01,6.398188787561638492e+03,1.979778429630521330e+01,1.264791391544316895e+06
1.073082997072228153e+02,4.313078269567391487e+01,6.394358226454125543e+03,1.978859733165450052e+01,1.264481681798519799e+06
1.073491014545010955e+02,4.310577644411103648e+01,6.390516643648438730e+03,1.977937413681204504e+01,1.264163462039170088e+06
1.073899277292627801e+02,4.308077019254813678e+01,6.386664015472920255e+03,1.977011462349382143e+01,1.263836708044041181e+06
1.074307786316635429e+02,4.305576394098525839e+01,6.382800318262087785e+03,1.976081870338315838e+01,1.263501395681613125e+06
1.074716542623199302e+02,4.303075768942235868e+01,6.378925528357127405e+03,1.975148628813227347e+01,1.263157500912624644e+06
1.075125547223116484e+02,4.300575143785946608e+01,6.375039622106415663e+03,1.974211728936381149e+01,1.262804999791633105e+06
1.075534801131841789e+02,4.298074518629658058e+01,6.371142575866027073e+03,1.973271161867237566e+01,1.262443868468574947e+06
1.075944305369513359e+02,4.295573893473368798e+01,6.367234366000243426e+03,1.972326918762610504e+01,1.262074083190346137e+06
1.076354060960976824e+02,4.293073268317078828e+01,6.363314968882094036e+03,1.971378990776827322e+01,1.261695620302385418e+06
1.076764068935811451e+02,4.290572643160790989e+01,6.359384360893867779e+03,1.970427369061886225e+01,1.261308456250265241e+06
1.077174330328356149e+02,4.288072018004501018e+01,6.355442518427637879e+03,1.969472044767612928e+01,1.260912567581289914e+06
1.077584846177734192e+02,4.285571392848213179e+01,6.351489417885813964e+03,1.968513009041832262e+01,1.260507930946111213e+06
1.077995617527880938e+02,4.283070767691923209e+01,6.347525035681659574e+03,1.967550253030520935e+01,1.260094523100337246e+06
1.078406645427567980e+02,4.280570142535633948e+01,6.343549348239846950e+03,1.966583767877980193e+01,1.259672320906163193e+06
1.078817930930430720e+02,4.278069517379346109e+01,6.339562331997000001e+03,1.965613544726998185e+01,1.259241301334002521e+06
1.079229475094995365e+02,4.275568892223056139e+01,6.335563963402231821e+03,1.964639574719015513e+01,1.258801441464132164e+06
1.079641278984704087e+02,4.273068267066766879e+01,6.331554218917720391e+03,1.963661848994300030e+01,1.258352718488338171e+06
1.080053343667942585e+02,4.270567641910478329e+01,6.327533075019247008e+03,1.962680358692112392e+01,1.257895109711579280e+06
1.080465670218068084e+02,4.268067016754189069e+01,6.323500508196765622e+03,1.961695094950878016e+01,1.257428592553647468e+06
1.080878259713434630e+02,4.265566391597899099e+01,6.319456494954972186e+03,1.960706048908363286e+01,1.256953144550849451e+06
1.081291113237421797e+02,4.263065766441611260e+01,6.315401011813869445e+03,1.959713211701846802e+01,1.256468743357682601e+06
1.081704231878462394e+02,4.260565141285321289e+01,6.311334035309338105e+03,1.958716574468295946e+01,1.255975366748529254e+06
1.082117616730068903e+02,4.258064516129033450e+01,6.307255541993731640e+03,1.957716128344548068e+01,1.255472992619358702e+06
1.082531268890863174e+02,4.255563890972743479e+01,6.303165508436432901e+03,1.956711864467482442e+01,1.254961598989427090e+06
1.082945189464602720e+02,4.253063265816454219e+01,6.299063911224466210e+03,1.955703773974206783e+01,1.254441164002994075e+06
1.083359379560209845e+02,4.250562640660165670e+01,6.294950726963080342e+03,1.954691848002238075e+01,1.253911665931054391e+06
1.083773840291800923e+02,4.248062015503876410e+01,6.290825932276330605e+03,1.953676077689680923e+01,1.253373083173050778e+06
1.084188572778713535e+02,4.245561390347586439e+01,6.286689503807697292e+03,1.952656454175418332e+01,1.252825394258629531e+06
1.084603578145535892e+02,4.243060765191298600e+01,6.282541418220685046e+03,1.951632968599296092e+01,1.252268577849378344e+06
1.085018857522136670e+02,4.240560140035008629e+01,6.278381652199417658e+03,1.950605612102306807e+01,1.251702612740576500e+06
1.085434412043692731e+02,4.238059514878720790e+01,6.274210182449272907e+03,1.949574375826786365e+01,1.251127477862967411e+06
1.085850242850720093e+02,4.235558889722431530e+01,6.270026985697478267e+03,1.948539250916596188e+01,1.250543152284514159e+06
1.086266351089102216e+02,4.233058264566141560e+01,6.265832038693748473e+03,1.947500228517322896e+01,1.249949615212188102e+06
1.086682737910120409e+02,4.230557639409853721e+01,6.261625318210904879e+03,1.946457299776468375e+01,1.249346845993747003e+06
1.087099404470484387e+02,4.228057014253563750e+01,6.257406801045497559e+03,1.945410455843643405e+01,1.248734824119523400e+06
1.087516351932361260e+02,4.225556389097274490e+01,6.253176464018457409e+03,1.944359687870769449e+01,1.248113529224233702e+06
1.087933581463406512e+02,4.223055763940985941e+01,6.248934283975723702e+03,1.943304987012273344e+01,1.247482941088774707e+06
1.088351094236795404e+02,4.220555138784696680e+01,6.244680237788878912e+03,1.942246344425285187e+01,1.246843039642038755e+06
1.088768891431252115e+02,4.218054513628406710e+01,6.240414302355820837e+03,1.941183751269846525e+01,1.246193804962743307e+06
1.089186974231081706e+02,4.215553888472118871e+01,6.236136454601393780e+03,1.940117198709107882e+01,1.245535217281247256e+06
1.089605343826202102e+02,4.213053263315828900e+01,6.231846671478050666e+03,1.939046677909532335e+01,1.244867256981392391e+06
1.090024001412173646e+02,4.210552638159541061e+01,6.227544929966524251e+03,1.937972180041108317e+01,1.244189904602347640e+06
1.090442948190232642e+02,4.208052013003251091e+01,6.223231207076472856e+03,1.936893696277548926e+01,1.243503140840449603e+06
1.090862185367321757e+02,4.205551387846961831e+01,6.218905479847174320e+03,1.935811217796507577e+01,1.242806946551071946e+06
1.091281714156122433e+02,4.203050762690673281e+01,6.214567725348186286e+03,1.934724735779786542e+01,1.242101302750476403e+06
1.091701535775088132e+02,4.200550137534384021e+01,6.210217920680024690e+03,1.933634241413547983e+01,1.241386190617686370e+06
1.092121651448475319e+02,4.198049512378094050e+01,6.205856042974855882e+03,1.932539725888530668e+01,1.240661591496368172e+06
1.092542062406376857e+02,4.195548887221806211e+01,6.201482069397183295e+03,1.931441180400263491e+01,1.239927486896706047e+06
1.092962769884755687e+02,4.193048262065516951e+01,6.197095977144535027e+03,1.930338596149285380e+01,1.239183858497303911e+06
1.093383775125476376e+02,4.190547636909226981e+01,6.192697743448166875e+03,1.929231964341359173e+01,1.238430688147063367e+06
1.093805079376339648e+02,4.188047011752939142e+01,6.188287345573772654e+03,1.928121276187700417e+01,1.237667957867110847e+06
1.094226683891116068e+02,4.185546386596649171e+01,6.183864760822166318e+03,1.927006522905188390e+01,1.236895649852680275e+06
1.094648589929578435e+02,4.183045761440361332e+01,6.179429966530025922e+03,1.925887695716602011e+01,1.236113746475053253e+06
1.095070798757538029e+02,4.180545136284071361e+01,6.174982940070586665e+03,1.924764785850834414e+01,1.235322230283459416e+06
1.095493311646876862e+02,4.178044511127782101e+01,6.170523658854374844e+03,1.923637784543128859e+01,1.234521084007022437e+06
1.095916129875582925e+02,4.175543885971493552e+01,6.166052100329930909e+03,1.922506683035302189e+01,1.233710290556679713e+06
1.096339254727785857e+02,4.173043260815204292e+01,6.161568241984533415e+03,1.921371472575976114e+01,1.232889833027131623e+06
1.096762687493790054e+02,4.170542635658914321e+01,6.157072061344944814e+03,1.920232144420810627e+01,1.232059694698781008e+06
1.097186429470111193e+02,4.168042010502626482e+01,6.152563535978153595e+03,1.919088689832738837e+01,1.231219859039692208e+06
1.097610481959511901e+02,4.165541385346336511e+01,6.148042643492100069e+03,1.917941100082196471e+01,1.230370309707534965e+06
1.098034846271035860e+02,4.163040760190048672e+01,6.143509361536454890e+03,1.916789366447369147e+01,1.229511030551566044e+06
1.098459523720046036e+02,4.160540135033758702e+01,6.138963667803346652e+03,1.915633480214420103e+01,1.228642005614577560e+06
1.098884515628258640e+02,4.158039509877469442e+01,6.134405540028144060e+03,1.914473432677740306e+01,1.227763219134888146e+06
1.099309823323780506e+02,4.155538884721180892e+01,6.129834955990209892e+03,1.913309215140185771e+01,1.226874655548312468e+06
1.099735448141146605e+02,4.153038259564891632e+01,6.125251893513659525e+03,1.912140818913319151e+01,1.225976299490142381e+06
1.100161391421355290e+02,4.150537634408602372e+01,6.120656330468164015e+03,1.910968235317664465e+01,1.225068135797150666e+06
1.100587654511906237e+02,4.148037009252313823e+01,6.116048244769704070e+03,1.909791455682945482e+01,1.224150149509569630e+06
1.101014238766838957e+02,4.145536384096024562e+01,6.111427614381359490e+03,1.908610471348338677e+01,1.223222325873098802e+06
1.101441145546768325e+02,4.143035758939734592e+01,6.106794417314107704e+03,1.907425273662724763e+01,1.222284650340912631e+06
1.101868376218924084e+02,4.140535133783446753e+01,6.102148631627610484e+03,1.906235853984940931e+01,1.221337108575658174e+06
1.102295932157188929e+02,4.138034508627156782e+01,6.097490235431009751e+03,1.905042203684034519e+01,1.220379686451482121e+06
1.102723814742136028e+02,4.135533883470868943e+01,6.092819206883743391e+03,1.903844314139520577e+01,1.219412370056037558e+06
1.103152025361069093e+02,4.133033258314578973e+01,6.088135524196334700e+03,1.902642176741636959e+01,1.218435145692511927e+06
1.103580565408060181e+02,4.130532633158289713e+01,6.083439165631231845e+03,1.901435782891609705e+01,1.217447999881659169e+06
1.104009436283989345e+02,4.128032008002001163e+01,6.078730109503609128e+03,1.900225124001909904e+01,1.216450919363818830e+06
1.104438639396584847e+02,4.125531382845711903e+01,6.074008334182189174e+03,1.899010191496517308e+01,1.215443891100961016e+06
1.104868176160461957e+02,4.123030757689421932e+01,6.069273818090084205e+03,1.897790976811187491e+01,1.214426902278721100e+06
1.105298047997163309e+02,4.120530132533134093e+01,6.064526539705627329e+03,1.896567471393720083e+01,1.213399940308448160e+06
1.105728256335200257e+02,4.118029507376844123e+01,6.059766477563194712e+03,1.895339666704219894e+01,1.212362992829237133e+06
1.106158802610091527e+02,4.115528882220556284e+01,6.054993610254081432e+03,1.894107554215380063e+01,1.211316047710002633e+06
1.106589688264406561e+02,4.113028257064266313e+01,6.050207916427319105e+03,1.892871125412742472e+01,1.210259093051510397e+06
1.107020914747804454e+02,4.110527631907977053e+01,6.045409374790549919e+03,1.891630371794978416e+01,1.209192117188444827e+06
1.107452483517076729e+02,4.108027006751689214e+01,6.040597964110883368e+03,1.890385284874164640e+01,1.208115108691473259e+06
1.107884396036189685e+02,4.105526381595399243e+01,6.035773663215752094e+03,1.889135856176058326e+01,1.207028056369298836e+06
1.108316653776324614e+02,4.103025756439109983e+01,6.030936450993791368e+03,1.887882077240378464e+01,1.205930949270733632e+06
1.108749258215921429e+02,4.100525131282821434e+01,6.026086306395714018e+03,1.886623939621089363e+01,1.204823776686769677e+06
1.109182210840721723e+02,4.098024506126532174e+01,6.021223208435176275e+03,1.885361434886678111e+01,1.203706528152642539e+06
1.109615513143810688e+02,4.095523880970242203e+01,6.016347136189685443e+03,1.884094554620448037e+01,1.202579193449915620e+06
1.110049166625660462e+02,4.093023255813954364e+01,6.011458068801477566e+03,1.882823290420800433e+01,1.201441762608550489e+06
1.110483172794175175e+02,4.090522630657664394e+01,6.006555985478407820e+03,1.881547633901524463e+01,1.200294225908989552e+06
1.110917533164732447e+02,4.088022005501376555e+01,6.001640865494867285e+03,1.880267576692088838e+01,1.199136573884233134e+06
1.111352249260230138e+02,4.085521380345086584e+01,5.996712688192670612e+03,1.878983110437933490e+01,1.197968797321929364e+06
1.111787322611128559e+02,4.083020755188797324e+01,5.991771432981986436e+03,1.877694226800766941e+01,1.196790887266450794e+06
1.112222754755496510e+02,4.080520130032508774e+01,5.986817079342245052e+03,1.876400917458861528e+01,1.195602835020993371e+06
1.112658547239056759e+02,4.078019504876219514e+01,5.981849606823050635e+03,1.875103174107348281e+01,1.194404632149649085e+06
1.113094701615230235e+02,4.075518879719929544e+01,5.976868995045125303e+03,1.873800988458522809e+01,1.193196270479508443e+06
1.113531219445182501e+02,4.073018254563641705e+01,5.971875223701238610e+03,1.872494352242146221e+01,1.191977742102750111e+06
1.113968102297870502e+02,4.070517629407351734e+01,5.966868272557130695e+03,1.871183257205746742e+01,1.190749039378724992e+06
1.114405351750087618e+02,4.068017004251062474e+01,5.961848121452474516e+03,1.869867695114927386e+01,1.189510154936055653e+06
1.114842969386511129e+02,4.065516379094774635e+01,5.956814750301818094e+03,1.868547657753677882e+01,1.188261081674735527e+06
1.115280956799749958e+02,4.063015753938484664e+01,5.951768139095522201e+03,1.867223136924674876e+01,1.187001812768206466e+06
1.115719315590390295e+02,4.060515128782196825e+01,5.946708267900749888e+03,1.865894124449604519e+01,1.185732341665470973e+06
1.116158047367045612e+02,4.058014503625906855e+01,5.941635116862402356e+03,1.864560612169470488e+01,1.184452662093180232e+06
1.116597153746402853e+02,4.055513878469617595e+01,5.936548666204109395e+03,1.863222591944911954e+01,1.183162768057729350e+06
1.117036636353271462e+02,4.053013253313329045e+01,5.931448896229192542e+03,1.861880055656519062e+01,1.181862653847351670e+06
1.117476496820633116e+02,4.050512628157039785e+01,5.926335787321645512e+03,1.860532995205154805e+01,1.180552314034216106e+06
1.117916736789689338e+02,4.048012003000749814e+01,5.921209319947129188e+03,1.859181402512275838e+01,1.179231743476520758e+06
1.118357357909911656e+02,4.045511377844461975e+01,5.916069474653962061e+03,1.857825269520258971e+01,1.177900937320592115e+06
1.118798361839092195e+02,4.043010752688172005e+01,5.910916232074096115e+03,1.856464588192718068e+01,1.176559891002963530e+06
1.119239750243392137e+02,4.040510127531884166e+01,5.905749572924154563e+03,1.855099350514844403e+01,1.175208600252487464e+06
1.119681524797394303e+02,4.038009502375594195e+01,5.900569478006403187e+03,1.853729548493724266e+01,1.173847061092410469e+06
1.120123687184152459e+02,4.035508877219304935e+01,5.895375928209793528e+03,1.852355174158679674e+01,1.172475269842474954e+06
1.120566239095242906e+02,4.033008252063016386e+01,5.890168904510965149e+03,1.850976219561595926e+01,1.171093223120999523e+06
1.121009182230817345e+02,4.030507626906727126e+01,5.884948387975263358e+03,1.849592676777258760e+01,1.169700917846968863e+06
1.121452518299653320e+02,4.028007001750437155e+01,5.879714359757787861e+03,1.848204537903693989e+01,1.168298351242121542e+06
1.121896249019207090e+02,4.025506376594149316e+01,5.874466801104416845e+03,1.846811795062504657e+01,1.166885520833027782e+06
1.122340376115667482e+02,4.023005751437860056e+01,5.869205693352838352e+03,1.845414440399212808e+01,1.165462424453175860e+06
1.122784901324007336e+02,4.020505126281570085e+01,5.863931017933613475e+03,1.844012466083603741e+01,1.164029060245044064e+06
1.123229826388038077e+02,4.018004501125282246e+01,5.858642756371218638e+03,1.842605864310072050e+01,1.162585426662183134e+06
1.123675153060463998e+02,4.015503875968992276e+01,5.853340890285096975e+03,1.841194627297966946e+01,1.161131522471285192e+06
1.124120883102935267e+02,4.013003250812704437e+01,5.848025401390735169e+03,1.839778747291946459e+01,1.159667346754256636e+06
1.124567018286104485e+02,4.010502625656414466e+01,5.842696271500707553e+03,1.838358216562320280e+01,1.158192898910277523e+06
1.125013560389679697e+02,4.008002000500125206e+01,5.837353482525778418e+03,1.836933027405414975e+01,1.156708178657876328e+06
1.125460511202481371e+02,4.005501375343836656e+01,5.831997016475960663e+03,1.835503172143921091e+01,1.155213186036979780e+06
1.125907872522498678e+02,4.003000750187547396e+01,5.826626855461598097e+03,1.834068643127251974e+01,1.153707921410972485e+06
1.126355646156944061e+02,4.000500125031257426e+01,5.821242981694472292e+03,1.832629432731908992e+01,1.152192385468752356e+06
1.126803833922311355e+02,3.997999499874969587e+01,5.815845377488880331e+03,1.831185533361835738e+01,1.150666579226769041e+06
1.127252437644433343e+02,3.995498874718679616e+01,5.810434025262741670e+03,1.829736937448786804e+01,1.149130504031077260e+06
1.127701459158537460e+02,3.992998249562391777e+01,5.805008907538712265e+03,1.828283637452693355e+01,1.147584161559365923e+06
1.128150900309306195e+02,3.990497624406101806e+01,5.799570006945277783e+03,1.826825625862028346e+01,1.146027553822999820e+06
1.128600762950933500e+02,3.987996999249812546e+01,5.794117306217888654e+03,1.825362895194178492e+01,1.144460683169039432e+06
1.129051048947184483e+02,3.985496374093524707e+01,5.788650788200076022e+03,1.823895437995817304e+01,1.142883552282272140e+06
1.129501760171455516e+02,3.982995748937234737e+01,5.783170435844573149e+03,1.822423246843275990e+01,1.141296164187222952e+06
1.129952898506832355e+02,3.980495123780945477e+01,5.777676232214463198e+03,1.820946314342923600e+01,1.139698522250171751e+06
1.130404465846150970e+02,3.977994498624656927e+01,5.772168160484309738e+03,1.819464633131542541e+01,1.138090630181153771e+06
1.130856464092059355e+02,3.975493873468367667e+01,5.766646203941293606e+03,1.817978195876707304e+01,1.136472492035960546e+06
1.131308895157076648e+02,3.972993248312077696e+01,5.761110345986382526e+03,1.816486995277171346e+01,1.134844112218132941e+06
1.131761760963655661e+02,3.970492623155789857e+01,5.755560570135475245e+03,1.814991024063250080e+01,1.133205495480950223e+06
1.132215063444245402e+02,3.967991997999499887e+01,5.749996860020558415e+03,1.813490274997203855e+01,1.131556646929400507e+06
1.132668804541352046e+02,3.965491372843212048e+01,5.744419199390886206e+03,1.811984740873631239e+01,1.129897572022162378e+06
1.133122986207603731e+02,3.962990747686922077e+01,5.738827572114136274e+03,1.810474414519855912e+01,1.128228276573563227e+06
1.133577610405811953e+02,3.960490122530632817e+01,5.733221962177609385e+03,1.808959288796323150e+01,1.126548766755539225e+06
1.134032679109036366e+02,3.957989497374344268e+01,5.727602353689398115e+03,1.807439356596993107e+01,1.124859049099579453e+06
1.134488194300650008e+02,3.955488872218055008e+01,5.721968730879567374e+03,1.805914610849733037e+01,1.123159130498668645e+06
1.134944157974402259e+02,3.952988247061765037e+01,5.716321078101372223e+03,1.804385044516725145e+01,1.121449018209223403e+06
1.135400572134485202e+02,3.950487621905477198e+01,5.710659379832449304e+03,1.802850650594863779e+01,1.119728719853013987e+06
1.135857438795599847e+02,3.947986996749187227e+01,5.704983620676002829e+03,1.801311422116152983e+01,1.117998243419067701e+06
1.136314759983021219e+02,3.945486371592897967e+01,5.699293785362046947e+03,1.799767352148120736e+01,1.116257597265590448e+06
1.136772537732665711e+02,3.942985746436609418e+01,5.693589858748607185e+03,1.798218433794223614e+01,1.114506790121856611e+06
1.137230774091159020e+02,3.940485121280320158e+01,5.687871825822929168e+03,1.796664660194249308e+01,1.112745831090086140e+06
1.137689471115902222e+02,3.937984496124032319e+01,5.682139671702739179e+03,1.795106024524741528e+01,1.110974729647338623e+06
1.138148630875142260e+02,3.935483870967742348e+01,5.676393381637442872e+03,1.793542519999399332e+01,1.109193495647359174e+06
1.138608255448038733e+02,3.932983245811453088e+01,5.670632941009386741e+03,1.791974139869503801e+01,1.107402139322450850e+06
1.139068346924733959e+02,3.930482620655164538e+01,5.664858335335099582e+03,1.790400877424331227e+01,1.105600671285307966e+06
1.139528907406423883e+02,3.927981995498875278e+01,5.659069550266525766e+03,1.788822725991572327e+01,1.103789102530854987e+06
1.139989939005426720e+02,3.925481370342585308e+01,5.653266571592304899e+03,1.787239678937757148e+01,1.101967444438069593e+06
1.140451443845254431e+02,3.922980745186297469e+01,5.647449385239016010e+03,1.785651729668677135e+01,1.100135708771787351e+06
1.140913424060685202e+02,3.920480120030007498e+01,5.641617977272440839e+03,1.784058871629810739e+01,1.098293907684507314e+06
1.141375881797833785e+02,3.917979494873719659e+01,5.635772333898856232e+03,1.782461098306755787e+01,1.096442053718178766e+06
1.141838819214225538e+02,3.915478869717429689e+01,5.629912441466283781e+03,1.780858403225654385e+01,1.094580159805967007e+06
1.142302238478868333e+02,3.912978244561140428e+01,5.624038286465794044e+03,1.779250779953630257e+01,1.092708239274026128e+06
1.142766141772326449e+02,3.910477619404851879e+01,5.618149855532790752e+03,1.777638222099221466e+01,1.090826305843240116e+06
1.143230531286795895e+02,3.907976994248562619e+01,5.612247135448288645e+03,1.776020723312815264e+01,1.088934373630963266e+06
1.143695409226177446e+02,3.905476369092272648e+01,5.606330113140233152e+03,1.774398277287090764e+01,1.087032457152736140e+06
1.144160777806152964e+02,3.902975743935984809e+01,5.600398775684797329e+03,1.772770877757459118e+01,1.085120571324003628e+06
1.144626639254261704e+02,3.900475118779694839e+01,5.594453110307677889e+03,1.771138518502501569e+01,1.083198731461795978e+06
1.145092995809975776e+02,3.897974493623405579e+01,5.588493104385434890e+03,1.769501193344422418e+01,1.081266953286421252e+06
1.145559849724777735e+02,3.895473868467117740e+01,5.582518745446795947e+03,1.767858896149491343e+01,1.079325252923122374e+06
1.146027203262238743e+02,3.892973243310827769e+01,5.576530021173982277e+03,1.766211620828492812e+01,1.077373646903728833e+06
1.146495058698095733e+02,3.890472618154539930e+01,5.570526919404052933e+03,1.764559361337180832e+01,1.075412152168294881e+06
1.146963418320331698e+02,3.887971992998249959e+01,5.564509428130217202e+03,1.762902111676726591e+01,1.073440786066711880e+06
1.147432284429253713e+02,3.885471367841960699e+01,5.558477535503205218e+03,1.761239865894181023e+01,1.071459566360318568e+06
1.147901659337573790e+02,3.882970742685672150e+01,5.552431229832600366e+03,1.759572618082929552e+01,1.069468511223487556e+06
1.148371545370490168e+02,3.880470117529382890e+01,5.546370499588185339e+03,1.757900362383148618e+01,1.067467639245191356e+06
1.148841944865767459e+02,3.877969492373092919e+01,5.540295333401315474e+03,1.756223092982273570e+01,1.065456969430559548e+06
1.149312860173819075e+02,3.875468867216805080e+01,5.534205720066275717e+03,1.754540804115459096e+01,1.063436521202420350e+06
1.149784293657790784e+02,3.872968242060515109e+01,5.528101648541636678e+03,1.752853490066042497e+01,1.061406314402805641e+06
1.150256247693642138e+02,3.870467616904227270e+01,5.521983107951657985e+03,1.751161145166021527e+01,1.059366369294476463e+06
1.150728724670232310e+02,3.867966991747937300e+01,5.515850087587628877e+03,1.749463763796511273e+01,1.057316706562380074e+06
1.151201726989403085e+02,3.865466366591648040e+01,5.509702576909290656e+03,1.747761340388229101e+01,1.055257347315139137e+06
1.151675257066064546e+02,3.862965741435359490e+01,5.503540565546200924e+03,1.746053869421960769e+01,1.053188313086483395e+06
1.152149317328282052e+02,3.860465116279070230e+01,5.497364043299133300e+03,1.744341345429039336e+01,1.051109625836686464e+06
1.152623910217360930e+02,3.857964491122780260e+01,5.491173000141483499e+03,1.742623762991824066e+01,1.049021307953968877e+06
1.153099038187934582e+02,3.855463865966492421e+01,5.484967426220676316e+03,1.740901116744182886e+01,1.046923382255893433e+06
1.153574703708053306e+02,3.852963240810203160e+01,5.478747311859552610e+03,1.739173401371967032e+01,1.044815871990726795e+06
1.154050909259271123e+02,3.850462615653913190e+01,5.472512647557819037e+03,1.737440611613507357e+01,1.042698800838800264e+06
1.154527657336736013e+02,3.847961990497625351e+01,5.466263423993451397e+03,1.735702742260093956e+01,1.040572192913830513e+06
1.155004950449280727e+02,3.845461365341335380e+01,5.459999632024107996e+03,1.733959788156462523e+01,1.038436072764226235e+06
1.155482791119511461e+02,3.842960740185047541e+01,5.453721262688584829e+03,1.732211744201293158e+01,1.036290465374382678e+06
1.155961181883901361e+02,3.840460115028757571e+01,5.447428307208228944e+03,1.730458605347694601e+01,1.034135396165939397e+06
1.156440125292881191e+02,3.837959489872468311e+01,5.441120756988396352e+03,1.728700366603705874e+01,1.031970890999030787e+06
1.156919623910932415e+02,3.835458864716179761e+01,5.434798603619897222e+03,1.726937023032792951e+01,1.029796976173509029e+06
1.157399680316682122e+02,3.832958239559890501e+01,5.428461838880415598e+03,1.725168569754336190e+01,1.027613678430123837e+06
1.157880297102995399e+02,3.830457614403600530e+01,5.422110454736015527e+03,1.723395001944150096e+01,1.025421024951732368e+06
1.158361476877071539e+02,3.827956989247312691e+01,5.415744443342565319e+03,1.721616314834972172e+01,1.023219043364426470e+06
1.158843222260540387e+02,3.825456364091022721e+01,5.409363797047204571e+03,1.719832503716970251e+01,1.021007761738669244e+06
1.159325535889557131e+02,3.822955738934734882e+01,5.402968508389839371e+03,1.718043563938255502e+01,1.018787208590406692e+06
1.159808420414902059e+02,3.820455113778444911e+01,5.396558570104582031e+03,1.716249490905382302e+01,1.016557412882144214e+06
1.160291878502076486e+02,3.817954488622155651e+01,5.390133975121262665e+03,1.714450280083866929e+01,1.014318404024008312e+06
1.160775912831402650e+02,3.815453863465867812e+01,5.383694716566902571e+03,1.712645926998697732e+01,1.012070211874776985e+06
1.161260526098124188e+02,3.812953238309577841e+01,5.377240787767190341e+03,1.710836427234847434e+01,1.009812866742889979e+06
1.161745721012505328e+02,3.810452613153288581e+01,5.370772182247996170e+03,1.709021776437792539e+01,1.007546399387426907e+06
1.162231500299932492e+02,3.807951987997000032e+01,5.364288893736866157e+03,1.707201970314034511e+01,1.005270841019075364e+06
1.162717866701017471e+02,3.805451362840710772e+01,5.357790916164510236e+03,1.705377004631613147e+01,1.002986223301044432e+06
1.163204822971699031e+02,3.802950737684420801e+01,5.351278243666333765e+03,1.703546875220636991e+01,1.000692578349985532e+06
1.163692371883347221e+02,3.800450112528132962e+01,5.344750870583940923e+03,1.701711577973805944e+01,9.983899387368659955e+05
1.164180516222868533e+02,3.797949487371842991e+01,5.338208791466634466e+03,1.699871108846930667e+01,9.960783374878063332e+05
1.164669258792810069e+02,3.795448862215555152e+01,5.331652001072974599e+03,1.698025463859473660e+01,9.937578080849272665e+05
1.165158602411467541e+02,3.792948237059265182e+01,5.325080494372268731e+03,1.696174639095068315e+01,9.914283844671233092e+05
1.165648549912990717e+02,3.790447611902975922e+01,5.318494266546130348e+03,1.694318630702059281e+01,9.890901010308481054e+05
1.166139104147492134e+02,3.787946986746687372e+01,5.311893312989996957e+03,1.692457434894029689e+01,9.867429926308356225e+05
1.166630267981157090e+02,3.785446361590398112e+01,5.305277629314674414e+03,1.690591047950342229e+01,9.843870945808265824e+05
1.167122044296351362e+02,3.782945736434108142e+01,5.298647211347888515e+03,1.688719466216675968e+01,9.820224426542408764e+05
1.167614435991733188e+02,3.780445111277820303e+01,5.292002055135831142e+03,1.686842686105566713e+01,9.796490730848334497e+05
1.168107445982365249e+02,3.777944486121530332e+01,5.285342156944693670e+03,1.684960704096943118e+01,9.772670225673082750e+05
1.168601077199825653e+02,3.775443860965241072e+01,5.278667513262260400e+03,1.683073516738679132e+01,9.748763282579228980e+05
1.169095332592322052e+02,3.772943235808953233e+01,5.271978120799442877e+03,1.681181120647133653e+01,9.724770277750407113e+05
1.169590215124807173e+02,3.770442610652663262e+01,5.265273976491848771e+03,1.679283512507697296e+01,9.700691591996629722e+05
1.170085727779091513e+02,3.767941985496375423e+01,5.258555077501368032e+03,1.677380689075346254e+01,9.676527610759324161e+05
1.170581873553962282e+02,3.765441360340085453e+01,5.251821421217719035e+03,1.675472647175185514e+01,9.652278724115950754e+05
1.171078655465298226e+02,3.762940735183796193e+01,5.245073005260057471e+03,1.673559383703008407e+01,9.627945326784406789e+05
1.171576076546188716e+02,3.760440110027507643e+01,5.238309827478540683e+03,1.671640895625849765e+01,9.603527818127097562e+05
1.172074139847053686e+02,3.757939484871218383e+01,5.231531885955911093e+03,1.669717179982536592e+01,9.579026602154562715e+05
1.172572848435761870e+02,3.755438859714928412e+01,5.224739179009094187e+03,1.667788233884251525e+01,9.554442087528912816e+05
