cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,    y-coordinate,pressure-coefficient
      8979, 5.793684125E-01, 4.004336834E+00, 2.641405165E-01, 4.020825386E+00,-7.772806566E-03
      8980, 1.194658399E+00, 2.759795427E+00,-7.157859206E-01, 2.766956091E+00, 8.942733984E-04
      8981,-9.762029648E-01, 1.371928811E+00,-1.286125779E+00, 1.379475117E+00, 1.643406227E-02
      8982, 1.125912547E+00, 2.918581724E+00,-6.801533103E-01, 2.929924250E+00, 1.535432530E-03
      8983, 1.558833599E+00, 1.883335710E+00,-8.467431068E-01, 1.896565199E+00,-1.441284316E-03
      8984,-9.452345371E-01, 1.506727099E+00,-1.265884638E+00, 1.514205098E+00, 1.411757804E-02
      8985,-9.551832080E-01, 1.442828774E+00,-1.278752089E+00, 1.448338032E+00, 1.621484756E-02
      8986, 1.144361377E+00, 2.970608473E+00,-5.949864984E-01, 2.983536720E+00, 1.996386563E-03
      8987, 1.117458344E+00, 2.999288559E+00,-6.136259437E-01, 3.005046606E+00, 2.679423429E-03
      8988, 1.165683985E+00, 2.801530123E+00,-7.255515456E-01, 2.808078527E+00, 4.531409359E-04
      8989, 1.131776929E+00, 2.877297163E+00,-7.101430297E-01, 2.883281708E+00, 6.017265841E-04
      8990, 1.112534046E+00, 3.039322615E+00,-5.797905922E-01, 3.055741787E+00, 2.722871723E-03
      8991, 1.163812280E+00, 2.840915680E+00,-6.913899779E-01, 2.847298145E+00, 6.893777172E-04
      8992, 1.189973474E+00, 2.840807676E+00,-6.457639933E-01, 2.847217083E+00, 2.019927604E-03
      8993, 1.242805839E+00, 2.584831953E+00,-7.936195731E-01, 2.579570293E+00,-2.001177520E-03
      8994, 1.465022922E+00, 1.921900392E+00,-9.769062400E-01, 1.918570280E+00,-5.845679902E-03
      8995, 1.261769652E+00, 2.608417511E+00,-7.405242324E-01, 2.612708569E+00,-7.618524833E-04
      8996, 1.571676850E+00, 1.912146926E+00,-8.004420400E-01, 1.918173552E+00,-2.611008706E-03
      8997, 1.457425475E+00, 1.966181397E+00,-9.537167549E-01, 1.973823547E+00,-6.665162276E-03
      8998, 4.213975370E-01, 4.009433270E+00, 4.719110727E-01, 4.010362148E+00,-6.594692823E-03
      8999, 1.517811418E+00, 1.871432781E+00,-9.275615811E-01, 1.880719423E+00,-3.272598144E-03
      9000, 1.243951797E+00, 2.660063505E+00,-7.239742279E-01, 2.669864655E+00,-9.628987755E-04
      9001, 1.213233471E+00, 2.678370476E+00,-7.593622208E-01, 2.683594942E+00,-4.526623525E-04
      9002, 8.800421357E-01, 3.418765783E+00,-5.607641935E-01, 3.426763535E+00, 3.044749144E-03
      9003, 1.076471210E+00, 5.657405257E-01,-1.433649063E+00, 5.665127635E-01, 4.160493240E-02
      9004, 1.309224367E+00, 2.611829758E+00,-6.528387666E-01, 2.613906384E+00,-2.584590984E-04
      9005, 1.061469555E+00, 5.444350839E-01,-1.449928284E+00, 5.505337119E-01, 6.860619783E-02
      9006, 4.435426891E-01, 3.967980385E+00,-4.963822365E-01, 3.977567673E+00,-6.298949476E-03
      9007, 1.492584705E+00, 1.880408764E+00,-9.636337161E-01, 1.887451530E+00,-4.800741561E-03
      9008, 1.719494462E+00, 1.440575600E+00,-5.029301047E-01, 1.442725062E+00, 1.828863472E-02
      9009, 6.163313389E-01, 3.935070276E+00,-3.141566217E-01, 3.948639393E+00,-4.751031287E-03
      9010, 1.735091567E+00, 1.158656716E+00,-4.384342134E-01, 1.156658292E+00, 1.797086559E-02
      9011, 1.298076987E+00, 2.458654404E+00,-8.115230203E-01, 2.462518215E+00,-3.842538688E-03
      9012, 1.445887089E+00, 2.057485342E+00,-8.985522389E-01, 2.065829992E+00,-7.863832638E-03
      9013, 5.856172442E-01, 3.934812546E+00,-3.677470386E-01, 3.941212654E+00,-3.397299442E-03
      9014, 1.721933484E+00, 1.516685367E+00,-5.322273374E-01, 1.513726592E+00, 7.670912892E-03
      9015, 1.048972726E+00, 3.175018549E+00,-5.460407138E-01, 3.187039375E+00, 4.184474703E-03
      9016, 1.540992618E+00, 1.823768973E+00,-9.264614582E-01, 1.825030923E+00, 3.003758611E-03
      9017, 1.349688888E+00, 2.467314720E+00,-7.141454220E-01, 2.470857143E+00,-4.117144272E-03
      9018, 8.730554581E-01, 3.451899529E+00,-5.341367722E-01, 3.451613903E+00, 2.949584043E-03
      9019, 9.421107173E-01, 3.292724609E+00,-6.003295779E-01, 3.298925161E+00, 3.511719173E-03
      9020, 9.067108631E-01, 3.389833450E+00,-5.503008962E-01, 3.398151875E+00, 2.306211507E-03
      9021, 9.860601425E-01, 3.302285910E+00,-5.133148432E-01, 3.317038059E+00, 3.401851049E-03
      9022, 7.567157745E-01, 3.697225571E+00,-4.191900492E-01, 3.707235098E+00, 2.536863904E-04
      9023, 1.487367153E+00, 1.846134543E+00,-1.000509620E+00, 1.861745715E+00,-4.139975179E-03
      9024, 1.001906872E+00, 3.164980650E+00,-6.384498477E-01, 3.172179461E+00, 2.894652542E-03
      9025, 9.113717079E-01, 3.355969429E+00,-5.807349086E-01, 3.362447500E+00, 2.931104507E-03
      9026, 9.192710519E-01, 3.427485228E+00,-4.827425480E-01, 3.434534311E+00, 1.710563200E-03
      9027, 1.203407526E+00, 9.758634567E-01,-1.305269718E+00, 9.723503590E-01, 3.163916990E-02
      9028, 8.915323615E-01, 3.455984116E+00,-4.975475073E-01, 3.467201233E+00, 2.670809161E-03
      9029, 5.983402729E-01, 3.439332008E+00,-7.480428219E-01, 3.443090677E+00,-3.910801373E-03
      9030, 1.727334976E+00, 1.581160069E+00,-5.652884841E-01, 1.590950727E+00, 3.236104501E-03
      9031, 4.333055019E-01, 3.943443537E+00,-5.296939015E-01, 3.959165096E+00,-8.614637889E-03
      9032, 1.508065701E+00, 1.804697037E+00,-9.987175465E-01, 1.810671210E+00,-2.748675644E-03
      9033, 5.789666772E-01, 3.522134066E+00,-7.181796432E-01, 3.529115200E+00,-5.502071697E-03
      9034, 1.093977451E+00, 2.953509092E+00,-6.993796825E-01, 2.956120014E+00, 1.738473773E-03
      9035, 1.536464572E+00, 1.791307569E+00,-9.607416987E-01, 1.789545894E+00, 3.336635418E-03
      9036, 9.274628162E-01, 3.394468307E+00,-5.088684559E-01, 3.401628017E+00, 1.897208160E-03
      9037, 1.092378736E+00, 2.992381811E+00,-6.640822291E-01, 3.006257296E+00, 1.977002015E-03
      9038, 9.381331801E-01, 3.326895475E+00,-5.693745017E-01, 3.340641975E+00, 3.450776916E-03
      9039, 1.599796414E+00, 1.896122098E+00,-7.644349933E-01, 1.892573714E+00,-2.109490568E-03
      9040, 9.597134590E-01, 3.331611633E+00,-5.265547633E-01, 3.339032412E+00, 3.568622284E-03
      9041,-6.564335823E-01, 3.070529699E+00,-8.782457709E-01, 3.073924065E+00, 1.719749649E-03
      9042, 1.425610662E+00, 2.007312775E+00,-9.742002487E-01, 2.010764360E+00,-7.230648771E-03
      9043, 1.421716332E+00, 2.050523520E+00,-9.454462528E-01, 2.061915874E+00,-8.302643895E-03
      9044, 1.508532882E+00, 1.947810531E+00,-8.810227513E-01, 1.946954727E+00,-3.773901612E-03
      9045, 1.550576568E+00, 1.960460186E+00,-7.972650528E-01, 1.954408526E+00,-3.386895638E-03
      9046, 1.502768159E+00, 1.778421402E+00,-1.029239058E+00, 1.790964365E+00, 5.532323266E-04
      9047, 1.733939767E+00, 1.669662833E+00,-6.322577000E-01, 1.672818184E+00, 2.257998101E-03
      9048, 9.537039399E-01, 3.365320206E+00,-4.964827001E-01, 3.364313841E+00, 2.490468789E-03
      9049, 8.812601566E-01, 3.488300085E+00,-4.751291573E-01, 3.491437912E+00, 2.787777921E-03
      9050, 1.574251175E+00, 1.843546748E+00,-8.526186943E-01, 1.843704700E+00, 1.717640320E-03
      9051, 1.257540822E+00, 2.688062429E+00,-6.737731099E-01, 2.694432020E+00, 7.098964124E-05
      9052, 8.477163315E-01, 3.518229485E+00,-4.960947931E-01, 3.530182838E+00, 2.060408471E-03
      9053, 1.327325821E+00, 2.422708988E+00,-7.931811213E-01, 2.435559034E+00,-6.285843439E-03
      9054, 1.084474921E+00, 3.071904898E+00,-5.956518054E-01, 3.080178738E+00, 2.756103873E-03
      9055, 1.218535304E+00, 2.763791323E+00,-6.704952121E-01, 2.767853022E+00, 1.133639133E-03
      9056, 1.028702497E+00, 1.271591425E+00, 1.271165967E+00, 1.278187037E+00, 7.705283817E-03
      9057, 1.375993252E+00, 2.460622787E+00,-6.729179025E-01, 2.465837955E+00,-4.073700868E-03
      9058,-6.474187970E-01, 3.111161232E+00,-8.664975166E-01, 3.118093729E+00, 7.115480257E-04
      9059, 1.212929726E+00, 2.611464262E+00,-8.195151687E-01, 2.619774580E+00,-2.241032198E-03
      9060, 1.352789521E+00, 2.417220831E+00,-7.538833618E-01, 2.425300121E+00,-6.779855583E-03
      9061, 1.201175213E+00, 2.653356552E+00,-8.018078804E-01, 2.651193857E+00,-1.488888985E-03
      9062, 7.628870606E-01, 3.659914017E+00,-4.590356350E-01, 3.664416790E+00, 1.206207438E-03
      9063, 1.564521194E+00, 1.816229463E+00,-8.919211030E-01, 1.819376349E+00, 3.926267847E-03
      9064, 1.617855072E+00, 1.855948448E+00,-7.661914229E-01, 1.862443447E+00,-1.693215105E-03
      9065, 1.729193687E+00, 1.697896957E+00,-6.774296761E-01, 1.698264599E+00, 3.075253218E-02
      9066, 1.478316903E+00, 1.976954937E+00,-9.091832042E-01, 1.981903553E+00,-6.608197000E-03
      9067, 1.215721965E+00, 2.805417776E+00,-6.346347928E-01, 2.820674658E+00, 1.278268755E-03
      9068, 1.079602122E+00, 3.110778093E+00,-5.619728565E-01, 3.121201038E+00, 2.917670645E-03
      9069, 1.019877076E+00, 1.307268262E+00, 1.266054511E+00, 1.304944634E+00, 8.889421076E-02
      9070, 1.022396922E+00, 3.204664946E+00,-5.609306693E-01, 3.209274054E+00, 3.557001473E-03
      9071, 1.409246087E+00, 2.294816732E+00,-7.619097233E-01, 2.291495085E+00,-8.765050210E-03
      9072, 7.147779465E-01, 3.766683340E+00,-3.955770433E-01, 3.773478508E+00,-1.484987559E-03
      9073, 1.421674609E+00, 2.318791866E+00,-7.187345624E-01, 2.321601629E+00,-6.158379838E-03
      9074, 1.396906376E+00, 2.083679676E+00,-9.601561427E-01, 2.086783171E+00,-7.693675812E-03
      9075, 1.164457917E+00, 2.732550621E+00,-7.907350063E-01, 2.738180399E+00,-2.911215051E-05
      9076, 1.017800570E+00, 3.238860130E+00,-5.298257470E-01, 3.252507448E+00, 2.909404924E-03
      9077, 9.689726233E-01, 3.263508081E+00,-5.880951881E-01, 3.277012825E+00, 3.444238333E-03
      9078, 9.992427826E-01, 3.199712753E+00,-6.064705253E-01, 3.198228836E+00, 3.254922107E-03
      9079, 9.913416505E-01, 3.268353224E+00,-5.439002514E-01, 3.274627447E+00, 3.615865484E-03
      9080, 9.722774029E-01, 3.229063034E+00,-6.195606589E-01, 3.236683607E+00, 2.886685776E-03
      9081, 8.358418345E-01, 3.553532362E+00,-4.716881216E-01, 3.556659937E+00, 1.961557660E-03
      9082, 1.042843342E+00, 1.311229229E+00, 1.257228374E+00, 1.307915330E+00, 9.638590366E-02
      9083, 1.732077241E+00, 1.628953457E+00,-5.970872045E-01, 1.626795769E+00, 3.205767367E-03
      9084, 1.143082023E+00, 2.799854279E+00,-7.642562985E-01, 2.806821585E+00, 5.955155357E-04
      9085, 1.375646949E+00, 2.256499767E+00,-8.527526259E-01, 2.270121098E+00,-9.328574874E-03
      9086, 1.087854385E+00, 1.273433328E+00, 1.250115275E+00, 1.276789784E+00, 3.002928756E-02
      9087, 1.064898849E+00, 1.285646439E+00, 1.242508769E+00, 1.276789784E+00, 3.002928756E-02
      9088, 1.285177469E+00, 2.670927763E+00,-6.401357651E-01, 2.678492069E+00,-8.484710706E-04
      9089, 1.052901864E+00, 3.140567064E+00,-5.776596665E-01, 3.143542767E+00, 3.441091161E-03
      9090, 1.177432537E+00, 2.904539824E+00,-6.035560966E-01, 2.914287329E+00, 1.453581499E-03
      9091, 1.249920845E+00, 1.322890282E+00,-1.254651189E+00, 1.325352788E+00, 1.911350153E-02
      9092, 1.093130589E+00, 1.219461560E+00, 1.253843427E+00, 1.217189193E+00, 6.874837447E-03
      9093, 8.452265263E-01, 3.477660894E+00,-5.489687324E-01, 3.485069036E+00, 2.479997464E-03
      9094, 4.635653496E-01, 3.869958639E+00,-5.710012317E-01, 3.886267662E+00,-8.296142332E-03
      9095, 1.361762404E+00, 2.230391979E+00,-8.980992436E-01, 2.235044718E+00,-6.813854910E-03
      9096, 1.059581161E+00, 1.199357152E+00, 1.280670166E+00, 1.202110887E+00, 3.438807558E-03
      9097, 1.044399619E+00, 1.208014965E+00, 1.261180758E+00, 1.202110887E+00, 3.438807558E-03
      9098, 1.028990030E+00, 3.135480881E+00,-6.245288849E-01, 3.150054932E+00, 2.783998614E-03
      9099, 1.192856908E+00, 2.869207621E+00,-6.117652059E-01, 2.868517160E+00, 2.000272507E-03
      9100, 1.470672965E+00, 2.025047779E+00,-8.827727437E-01, 2.041501760E+00,-7.467648014E-03
      9101, 1.403363347E+00, 2.359218359E+00,-7.156295776E-01, 2.366024733E+00,-7.204875350E-03
      9102, 8.008984923E-01, 3.588759661E+00,-4.867020547E-01, 3.595409632E+00, 2.255969448E-03
      9103, 1.275632977E+00, 2.453175068E+00,-8.537407517E-01, 2.458408594E+00,-4.090855364E-03
      9104, 1.111552715E+00, 2.867491484E+00,-7.525997162E-01, 2.875927687E+00, 3.738361120E-04
      9105, 1.483351707E+00, 2.093724489E+00,-8.035579324E-01, 2.101387024E+00,-8.231441490E-03
      9106, 9.466350079E-01, 8.308537006E-01, 1.427010536E+00, 8.329938650E-01,-1.403577719E-02
      9107, 9.066674113E-01, 8.474976420E-01, 1.451447010E+00, 8.454768062E-01,-1.449864171E-02
      9108, 1.339417815E+00, 2.240722895E+00,-9.268510342E-01, 2.242792845E+00,-5.146912765E-03
      9109, 1.376806140E+00, 2.372930288E+00,-7.507925630E-01, 2.376308680E+00,-7.378477603E-03
      9110, 1.441590309E+00, 2.092608452E+00,-8.769351840E-01, 2.092172146E+00,-7.677139249E-03
      9111, 1.405651093E+00, 2.396816969E+00,-6.774928570E-01, 2.402962208E+00,-3.443936585E-03
      9112, 1.504376888E+00, 2.051100969E+00,-8.025078773E-01, 2.047335148E+00,-7.034757640E-03
      9113, 8.301596642E-01, 3.511674881E+00,-5.333451629E-01, 3.525267124E+00, 1.865677186E-03
      9114, 1.396862626E+00, 2.118383646E+00,-9.317299724E-01, 2.129663467E+00,-8.543974720E-03
      9115, 1.378037095E+00, 2.314111948E+00,-7.996468544E-01, 2.325202227E+00,-9.402211756E-03
      9116, 7.949827313E-01, 3.625215769E+00,-4.496605098E-01, 3.638392925E+00, 1.501859864E-03
      9117, 1.231160998E+00, 2.517389297E+00,-8.712032437E-01, 2.520249367E+00,-2.362331608E-03
      9118, 1.520343781E+00, 1.975777030E+00,-8.374431133E-01, 1.990842223E+00,-5.897818133E-03
      9119, 1.558814645E+00, 1.991993427E+00,-7.563381791E-01, 1.996210933E+00,-6.414392963E-03
      9120, 1.361341834E+00, 2.294373274E+00,-8.450897336E-01, 2.298526287E+00,-8.498471230E-03
      9121, 1.446667314E+00, 1.909127593E+00,-1.018652320E+00, 1.916996598E+00,-7.219563704E-03
      9122, 1.245171428E+00, 2.734095812E+00,-6.514935493E-01, 2.745581627E+00, 8.730003901E-05
      9123, 1.323477983E+00, 2.280039072E+00,-9.206202626E-01, 2.292239666E+00,-3.810510971E-03
      9124, 1.227571487E+00, 1.115759373E+00,-1.279807925E+00, 1.118948221E+00, 2.069373988E-02
      9125, 1.363908291E+00, 2.351799011E+00,-7.916347384E-01, 2.353467464E+00,-9.045135230E-03
      9126, 1.221630812E+00, 1.039320469E+00,-1.293485999E+00, 1.046355128E+00, 2.347002551E-02
      9127, 1.617368221E+00, 1.826043010E+00,-7.918450236E-01, 1.830576897E+00, 1.546369400E-03
      9128, 1.333543777E+00, 2.381443739E+00,-8.182398677E-01, 2.387809038E+00,-6.105827168E-03
      9129, 1.331517577E+00, 2.307581663E+00,-8.842056394E-01, 2.322861671E+00,-6.392545067E-03
      9130, 1.269161820E+00, 1.401872039E+00,-1.242075205E+00, 1.401824474E+00, 1.981779002E-02
      9131, 1.461842179E+00, 1.863721490E+00,-1.029822350E+00, 1.866615176E+00,-6.482521538E-03
      9132, 1.378783226E+00, 2.190638542E+00,-9.024868011E-01, 2.205229521E+00,-8.290208876E-03
      9133, 1.424749970E+00, 2.254698992E+00,-7.693097591E-01, 2.261406898E+00,-9.264434688E-03
      9134, 1.310535789E+00, 2.380740404E+00,-8.574683070E-01, 2.392190933E+00,-5.346709397E-03
      9135, 1.407845855E+00, 2.236120701E+00,-8.147098422E-01, 2.227282047E+00,-8.491395041E-03
      9136, 4.858110845E-01, 4.006587029E+00, 4.090298116E-01, 4.019396782E+00,-5.557329860E-03
      9137, 1.063387990E+00, 3.025443316E+00,-6.792033315E-01, 3.031053305E+00, 1.915672212E-03
      9138, 1.445534110E+00, 2.304754734E+00,-6.882178783E-01, 2.311074018E+00,-5.090233404E-03
      9139, 1.374715686E+00, 2.154349327E+00,-9.393353462E-01, 2.156637907E+00,-7.047627121E-03
      9140, 1.497419238E+00, 2.021980286E+00,-8.390152454E-01, 2.025494576E+00,-6.442076061E-03
      9141, 1.496102929E+00, 2.120884418E+00,-7.580257058E-01, 2.125902414E+00,-8.798631839E-03
      9142, 1.599276066E+00, 1.821729064E+00,-8.269873261E-01, 1.827341437E+00, 3.028389299E-03
      9143, 1.060408473E+00, 3.064932585E+00,-6.446082592E-01, 3.079851389E+00, 2.506664721E-03
      9144, 1.456662536E+00, 2.108855963E+00,-8.374538422E-01, 2.112735510E+00,-9.001511149E-03
      9145, 1.310710907E+00, 2.345392466E+00,-8.869626522E-01, 2.351219654E+00,-4.647081252E-03
      9146, 6.865258813E-01, 3.792459726E+00,-4.083131254E-01, 3.792810917E+00,-1.341830124E-03
      9147, 6.172891259E-01, 3.367211103E+00,-7.708440423E-01, 3.379219055E+00,-3.044473473E-03
      9148, 1.165992379E+00, 2.980651140E+00,-5.430772305E-01, 2.986289740E+00, 2.140152734E-03
      9149, 7.833468318E-01, 3.692182779E+00,-3.758412600E-01, 3.700135946E+00,-8.928870666E-04
      9150, 7.015357614E-01, 3.723053694E+00,-4.757312536E-01, 3.731177568E+00, 6.533184787E-04
      9151, 1.535539627E+00, 2.036431074E+00,-7.600088716E-01, 2.044567585E+00,-7.178791799E-03
      9152, 1.401843667E+00, 2.182163954E+00,-8.705306649E-01, 2.178977489E+00,-8.678087033E-03
      9153, 1.417375684E+00, 2.120350599E+00,-8.954029679E-01, 2.132617474E+00,-8.756070398E-03
      9154, 1.753441691E+00, 7.777767181E-01,-3.635534942E-01, 7.811346054E-01, 2.659544162E-02
      9155, 1.583902836E+00, 1.779639244E+00,-8.882029653E-01, 1.791933656E+00, 5.668746773E-03
      9156, 1.144544482E+00, 2.767411232E+00,-7.912728190E-01, 2.772557974E+00,-4.292436352E-04
      9157, 1.749740124E+00, 8.241799474E-01,-3.769563138E-01, 8.326622248E-01, 2.606903575E-02
      9158, 1.733356595E+00, 1.064283490E+00,-4.217199385E-01, 1.068605781E+00, 5.723427609E-02
      9159, 1.281873941E+00, 2.416526079E+00,-8.746272922E-01, 2.419030428E+00,-3.440586617E-03
      9160, 1.417021751E+00, 2.201538324E+00,-8.281003833E-01, 2.201345205E+00,-8.969516493E-03
      9161, 1.235195518E+00, 2.807147980E+00,-5.970383286E-01, 2.813246489E+00, 1.533383038E-03
      9162, 1.454264045E+00, 2.240760088E+00,-7.289800048E-01, 2.251681328E+00,-8.006150834E-03
      9163, 1.031623602E+00, 3.098719597E+00,-6.577985287E-01, 3.105191708E+00, 2.426985418E-03
      9164, 1.615259051E+00, 1.914596558E+00,-7.217030525E-01, 1.929363847E+00,-6.084302906E-03
      9165, 1.471965790E+00, 2.165068388E+00,-7.629877925E-01, 2.175984859E+00,-9.263806045E-03
      9166, 1.462619781E+00, 2.266840696E+00,-6.910632253E-01, 2.271241903E+00,-5.938907620E-03
      9167,-6.609773040E-01, 2.993195772E+00,-9.088530540E-01, 3.003379822E+00, 2.089785878E-03
      9168, 1.134065509E+00, 3.048327684E+00,-5.287787914E-01, 3.049113512E+00, 2.475045156E-03
      9169, 1.401466966E+00, 2.005304337E+00,-1.016568065E+00, 2.009258032E+00,-7.745299023E-03
      9170, 1.443485260E+00, 2.171649218E+00,-8.075315356E-01, 2.178928137E+00,-9.228340350E-03
      9171, 1.120986104E+00, 2.829434156E+00,-7.725514770E-01, 2.835384607E+00, 4.195786023E-04
      9172, 1.343212605E+00, 1.619516730E+00,-1.203494549E+00, 1.622276425E+00,-2.770661085E-04
      9173, 1.523642182E+00, 2.103927374E+00,-7.235921025E-01, 2.111498117E+00,-8.118497208E-03
      9174, 1.189651370E+00, 2.609985352E+00,-8.581512570E-01, 2.612093449E+00,-2.138529904E-03
      9175, 1.240180016E+00, 1.258489609E+00,-1.265228391E+00, 1.260038018E+00, 1.395777985E-02
      9176, 1.542053699E+00, 2.062097549E+00,-7.266253829E-01, 2.063817263E+00,-7.147838362E-03
      9177, 1.586527348E+00, 1.984930515E+00,-7.131174207E-01, 1.982114196E+00,-5.922755692E-03
      9178, 1.101935983E+00, 3.115495920E+00,-5.137801766E-01, 3.122004509E+00, 2.248104196E-03
      9179, 1.478145003E+00, 2.196955442E+00,-7.243980765E-01, 2.199900150E+00,-7.522380445E-03
      9180, 7.720596194E-01, 3.590293169E+00,-5.303608775E-01, 3.595963001E+00, 2.093034331E-03
      9181, 1.379787803E+00, 2.502700567E+00,-6.264228821E-01, 2.506029129E+00,-2.826536773E-03
      9182, 8.576323390E-01, 3.413875580E+00,-6.006597877E-01, 3.428445339E+00, 2.870172495E-03
      9183, 1.259647965E+00, 2.752087355E+00,-6.072395444E-01, 2.756913185E+00, 9.405724122E-04
      9184, 7.280560136E-01, 3.779814005E+00,-3.500102460E-01, 3.787042379E+00,-2.346387831E-03
      9185, 1.473997593E+00, 1.790976167E+00,-1.068371415E+00, 1.795795679E+00,-2.696066629E-03
      9186, 1.243912101E+00, 2.476967096E+00,-8.851054311E-01, 2.484037161E+00,-2.935419325E-03
      9187, 1.440933228E+00, 2.142596483E+00,-8.364652991E-01, 2.149302006E+00,-8.909483440E-03
      9188, 7.999196649E-01, 3.528012037E+00,-5.606340170E-01, 3.537411928E+00, 1.888073748E-03
      9189, 1.442477584E+00, 1.725410938E+00,-1.151692986E+00, 1.725321054E+00, 2.183283912E-03
