x,y,z,r,static_pressure_Pa,Cp_corrected
-7.408615947000000146e-01,3.327740907999999997e+00,7.309824823999999666e-01,1.040774371358698103e+00,1.348910873537500095e+02,-3.029859255241345792e-02
-6.831898688999999969e-01,3.609226227000000176e+00,6.045622826000000005e-01,9.122740544979460742e-01,1.699902271287500355e+02,-2.331361961238419961e-02
-1.143743037999999990e+00,2.015936613000000044e+00,1.103544831000000004e+00,1.589326691086602183e+00,2.000286716487499916e+02,-1.733576022671867722e-02
-7.663707136999999836e-01,3.298871994000000196e+00,7.362076640000000394e-01,1.062697414765550352e+00,1.351051109012500149e+02,-3.025600037786445665e-02
-1.357813477999999963e+00,1.870901107999999979e+00,1.132171272999999978e+00,1.767899666962154503e+00,1.318590739900000131e+02,-3.090198430034129737e-02
-1.075511931999999948e+00,1.576023697999999973e+00,1.199893475000000098e+00,1.611356654258128129e+00,2.990633869475000211e+02,2.372836933203322906e-03
-1.423514366000000031e+00,1.788226485000000032e+00,1.134809970999999917e+00,1.820490818567729763e+00,1.042647601887500031e+02,-3.639344467333008315e-02
-5.111218691000000147e-01,3.909432411000000052e+00,4.936794340999999808e-01,7.106088577590161659e-01,1.584985248525000259e+02,-2.560054829351535513e-02
-8.787501453999999601e-01,2.395870924000000013e+00,1.021208882000000040e+00,1.347245114563868418e+00,2.004797660775000168e+02,-1.724598929790345861e-02
-1.574493885000000093e+00,2.088429451000000103e+00,6.334148049000000169e-01,1.697128548156826788e+00,1.310119518225000093e+02,-3.107056750365675551e-02
-8.957912921999999778e-01,2.368556023000000010e+00,1.025379776999999937e+00,1.361560034027848198e+00,2.049633079725000186e+02,-1.635373327645051056e-02
-9.767548442000000275e-01,2.244439840000000075e+00,1.048661231999999943e+00,1.433087717192469634e+00,2.086959354637500326e+02,-1.561091444417356776e-02
-1.150485039000000098e+00,2.455836058000000044e+00,9.792029262000000456e-01,1.510779333867614982e+00,1.488430422062500043e+02,-2.752205649683081568e-02
-7.481299043000000371e-01,3.163767099000000194e+00,7.968516350000000026e-01,1.093010009977081864e+00,1.373817798325000297e+02,-2.980292742564602526e-02
-1.068415045999999924e+00,1.417498469000000094e+00,1.235781193000000000e+00,1.633605174909679825e+00,2.822500114350000331e+02,-9.731417357386549626e-04
-1.147063731999999892e+00,2.113173484999999907e+00,1.080243229999999999e+00,1.575652449377907827e+00,1.936780964125000253e+02,-1.859956886884446201e-02
-8.565778732000000062e-01,3.050838709000000204e+00,8.162484169000000511e-01,1.183210518440227288e+00,1.360394968012500101e+02,-3.007005108483666589e-02
-1.244112848999999965e+00,1.990196228000000067e+00,1.111206412000000032e+00,1.668111648276820347e+00,1.731682811949999916e+02,-2.268116474890297801e-02
-5.279553532999999854e-01,3.828750848999999956e+00,5.527566074999999968e-01,7.643799593219571253e-01,1.549380414662500129e+02,-2.630910925158459410e-02
-1.131001829999999986e+00,1.191762446999999892e+00,1.275890707999999929e+00,1.705010920265348284e+00,2.691123836625000081e+02,-3.587621038517792727e-03
-8.298535943000000525e-01,2.582352638000000145e+00,9.763731956000000212e-01,1.281390496710032911e+00,1.846909748074999982e+02,-2.038806857630424269e-02
-1.113980173999999934e+00,1.025939941000000077e+00,1.311777949000000110e+00,1.720962874540795218e+00,2.371732040299999937e+02,-9.943739931740615268e-03
-6.923391818999999892e-01,3.387488127000000127e+00,7.222386002999999777e-01,1.000480953620439761e+00,1.319746280562500260e+02,-3.087898823744514645e-02
-1.267725825000000084e+00,1.884484768000000088e+00,1.138283252999999995e+00,1.703765691470570998e+00,1.685416518887500104e+02,-2.360189616040955785e-02
-1.036114334999999942e+00,2.223615408000000127e+00,1.051646708999999902e+00,1.476310846584492964e+00,2.019298740375000136e+02,-1.695740772793758941e-02
-1.111862063000000012e+00,1.831666588999999901e+00,1.144062638000000076e+00,1.595342147254354748e+00,2.575053890412499982e+02,-5.897493698196001194e-03
-9.708113670000000361e-01,2.315240622000000137e+00,1.030195831999999978e+00,1.415548714303602074e+00,1.918758682049999891e+02,-1.895822481716236477e-02
-7.502703667000000243e-01,3.417892456000000134e+00,6.846842170000000394e-01,1.015725405883428412e+00,1.658297019925000200e+02,-2.414159305216967075e-02
-4.679250419000000050e-01,3.899816750999999915e+00,5.416822433000000325e-01,7.158026945629899496e-01,1.431758190099999979e+02,-2.864987333008289089e-02
-9.817919134999999464e-01,1.570543647000000043e+00,1.224373936999999968e+00,1.569396985793865884e+00,2.850033455062500138e+02,-4.252091053144753624e-04
-8.563957213999999762e-01,3.217478751999999886e+00,7.465350628000000377e-01,1.136102210024268366e+00,1.501444645050000304e+02,-2.726306440760604272e-02
-1.053503274999999961e+00,2.126758813999999997e+00,1.075397611000000087e+00,1.505439860034346600e+00,2.055041988212500428e+02,-1.624609223549487377e-02
-1.116415023999999923e+00,1.902130603999999892e+00,1.128694654000000019e+00,1.587556023509438141e+00,2.385265247400000135e+02,-9.674419697708431035e-03
-1.007260679999999908e+00,2.854122877000000003e+00,8.619100451000000218e-01,1.325693404720090784e+00,1.444041461712500052e+02,-2.840542768161872372e-02
-1.123136163000000076e+00,1.616416453999999892e+00,1.189926744000000092e+00,1.636264189159197135e+00,3.019222747974999947e+02,2.941775499756218819e-03
-7.234461904000000221e-01,2.951333760999999889e+00,8.874053359000000363e-01,1.144929089764106456e+00,1.627588840587500272e+02,-2.475270717942466836e-02
-1.024265884999999932e+00,2.183970690000000214e+00,1.061553001000000052e+00,1.475132325287104251e+00,2.042548805499999958e+02,-1.649471526084836728e-02
-8.266029954000000401e-01,3.132838249000000186e+00,7.905015945000000155e-01,1.143750533513010037e+00,1.336274602862499989e+02,-3.055006312774256882e-02
-1.174737573000000035e+00,2.436367750000000054e+00,9.804934858999999614e-01,1.530155495794549569e+00,1.563734201487500286e+02,-2.602345891028766053e-02
-1.347752094000000067e+00,1.711356163000000041e+00,1.181437612000000081e+00,1.792269661052612761e+00,1.368559173450000230e+02,-2.990757771818625121e-02
-6.126797199000000305e-01,3.701145887000000023e+00,5.862874389000000130e-01,8.480031840675268384e-01,1.563497186650000117e+02,-2.602817567040468030e-02
-1.222938657000000040e+00,2.017349004999999806e+00,1.104256152999999907e+00,1.647713752513865204e+00,1.738193988912500174e+02,-2.255158779863481247e-02
-8.776304125999999650e-01,2.452198982000000083e+00,1.004873276000000093e+00,1.334168445864096553e+00,1.916781440787500230e+02,-1.899757329351535462e-02
-8.200526236999999830e-01,3.172238587999999915e+00,7.760513424999999632e-01,1.129044725346744604e+00,1.319144678162500099e+02,-3.089096054363725183e-02
-7.150018215000000232e-01,3.169075965999999855e+00,8.053262829999999761e-01,1.076929908043654516e+00,1.411662683725000136e+02,-2.904978788395904538e-02
-1.009171127999999973e+00,1.962044834999999932e+00,1.116487384000000027e+00,1.504981875046990769e+00,2.509494819387500399e+02,-7.202164809848844718e-03
-9.580348133999999627e-01,2.273552656000000116e+00,1.042401791000000078e+00,1.415779713644174542e+00,2.065839431600000182e+02,-1.603121560214529340e-02
-8.804458976000000270e-01,2.484189510000000212e+00,9.944304823999999821e-01,1.328185590543342176e+00,1.827007049350000329e+02,-2.078414612384202331e-02
-8.795957564999999923e-01,2.336729287999999904e+00,1.038589478000000010e+00,1.361013151540101607e+00,2.143199333100000104e+02,-1.449169975621647857e-02
-1.052769542000000058e+00,2.162680626000000217e+00,1.066709638000000071e+00,1.498730516258670376e+00,2.011506973525000035e+02,-1.711246930765480262e-02
-9.358844160999999495e-01,2.581509828999999812e+00,9.594987034999999942e-01,1.340342270585024309e+00,1.746977741162500308e+02,-2.237678501950267698e-02
-9.295470715000000439e-01,2.272729158000000194e+00,1.045741558000000015e+00,1.399154446179010414e+00,2.129152282600000206e+02,-1.477124583130180052e-02
-8.600106239000000485e-01,2.744934081999999886e+00,9.186730385000000387e-01,1.258403124951495755e+00,1.658366741412500005e+02,-2.414020554607508931e-02
-9.721029400999999792e-01,2.808314085000000127e+00,8.865921496999999984e-01,1.315686043880047951e+00,1.476040512362500010e+02,-2.776862431740614520e-02
-1.131236911000000012e+00,1.063907026999999950e+00,1.301393508999999948e+00,1.724332338638974393e+00,2.408995510075000368e+02,-9.202170965382732923e-03
-1.126477598999999996e+00,1.938168048999999948e+00,1.121010779999999984e+00,1.589218974819081698e+00,2.293197158612499891e+02,-1.150663870063383873e-02
-1.118512868999999910e+00,2.131957293000000142e+00,1.075001000999999956e+00,1.551353663827050422e+00,1.936423759637499984e+02,-1.860667748659190768e-02
-6.958603263000000538e-01,3.223051786000000085e+00,7.910418510000000181e-01,1.053550570097063988e+00,1.395851760625000111e+02,-2.936443625060946097e-02
-1.127571582999999933e+00,9.072591662000000223e-01,1.333054423000000099e+00,1.745981606280257781e+00,2.447195262662499999e+02,-8.441969319843978248e-03
-8.413501382000000417e-01,2.613120793999999858e+00,9.634208679000000330e-01,1.279081632951684755e+00,1.795814746950000256e+02,-2.140489463676255311e-02
-1.110479712000000063e+00,1.575823307000000062e+00,1.198512672999999973e+00,1.633890393540891051e+00,3.026297489250000012e+02,3.082567771818628573e-03
-1.280861258999999919e+00,1.947497845000000005e+00,1.121193051000000107e+00,1.702257155196521321e+00,1.653776542687500068e+02,-2.423155369332033113e-02
-9.893930553999999988e-01,1.841786861000000108e+00,1.149319291000000076e+00,1.516520178150785547e+00,2.705550708787500298e+02,-3.300516248171615503e-03
-7.431797981000000108e-01,3.068251609999999907e+00,8.347089291000000522e-01,1.117611385331782392e+00,1.450024589562500239e+02,-2.828635927596294397e-02
-7.991463542000000198e-01,3.706850052000000062e+00,3.058166504000000008e-01,8.556627367678387719e-01,1.233695525912499988e+02,-3.259145810580205138e-02
-9.068073629999999774e-01,2.253623724000000106e+00,1.056169748000000075e+00,1.392046741378103913e+00,2.084453315787500287e+02,-1.566078636031203661e-02
-6.241758466000000283e-01,3.405497313000000137e+00,7.480896114999999735e-01,9.742861768048686200e-01,1.335118034424999962e+02,-3.057307964407606632e-02
-9.143093227999999906e-01,2.790863036999999824e+00,8.980128169000000105e-01,1.281557083034410738e+00,1.543939729675000194e+02,-2.641738266699171153e-02
-9.498941302000000197e-01,2.622434854999999843e+00,9.467401505000000439e-01,1.341124815651838498e+00,1.675039832987500290e+02,-2.380839942710872431e-02
-9.210126400000000491e-01,2.306894064000000188e+00,1.037662625000000061e+00,1.387446577840624640e+00,2.058066730650000125e+02,-1.618589775719161267e-02
-5.580627917999999577e-01,3.803838729999999835e+00,5.484418868999999530e-01,7.824465367665975890e-01,1.588949077800000111e+02,-2.552166533398342319e-02
-8.490917086999999475e-01,2.495561599999999824e+00,9.981181026000000012e-01,1.310418435661262260e+00,1.912601345112500155e+02,-1.908076010482691320e-02
-7.987951636000000244e-01,3.305161715000000111e+00,7.232306600000000252e-01,1.077560346780998879e+00,1.503224124762500082e+02,-2.722765152364700278e-02
-8.671731352999999531e-01,3.118670702000000183e+00,7.872211337000000198e-01,1.171198685078644219e+00,1.392597200225000051e+02,-2.942920426621160532e-02
-9.395806788999999659e-01,2.697597503999999979e+00,9.249901771999999855e-01,1.318491061812203657e+00,1.617965069087500183e+02,-2.494422692588980917e-02
-7.346268296000000309e-01,2.894309998000000217e+00,9.039604068000000048e-01,1.164826594747119026e+00,1.573067592862500135e+02,-2.583771793027791336e-02
-8.374239801999999733e-01,3.644154309999999786e+00,3.248059452000000014e-01,8.982081187849926263e-01,1.277996914075000063e+02,-3.170982966845441869e-02
-7.187989353999999498e-01,3.119695425000000188e+00,8.230803609000000298e-01,1.092764013880145990e+00,1.434218993987500141e+02,-2.860090162116040932e-02
-8.171443939000000434e-01,3.066285133000000052e+00,8.174891471999999881e-01,1.155860487373792767e+00,1.385486383312500038e+02,-2.957071446855192784e-02
-7.375945448999999821e-01,3.387237787000000111e+00,7.046356796999999617e-01,1.020077033254116028e+00,1.409448894350000216e+02,-2.909384383227693605e-02
-8.537389636000000115e-01,3.182339906999999801e+00,7.634623646999999513e-01,1.145314367447696879e+00,1.376296734050000055e+02,-2.975359488054607829e-02
-1.099009394999999945e+00,1.334198833000000084e+00,1.249561667000000043e+00,1.664099158684386959e+00,2.721922672087500246e+02,-2.974702791321299795e-03
-1.170077443000000050e+00,1.960511327000000081e+00,1.117458462999999957e+00,1.617960023964665428e+00,1.987027534537500060e+02,-1.759962716967333057e-02
-1.325291752999999906e+00,2.689935445999999786e+00,5.268198847999999712e-01,1.426161779599529833e+00,1.509087530300000140e+02,-2.711096567528034976e-02
-6.608951092000000527e-01,3.279984236000000219e+00,7.848007678999999737e-01,1.026009059736272322e+00,1.361415645362500015e+02,-3.004973889566065620e-02
-4.981974660999999860e-01,3.968496083999999868e+00,4.415178597000000149e-01,6.656866647774533075e-01,1.478143831237500194e+02,-2.772676680887371792e-02
-1.130041480000000043e+00,1.128334165000000056e+00,1.288051843999999946e+00,1.713496804593574563e+00,2.273814285575000440e+02,-1.189237135543636317e-02
-7.505350112999999990e-01,2.833655595999999832e+00,9.196723103999999704e-01,1.187055163715471595e+00,1.635639679012500096e+02,-2.459248989517308706e-02
-1.264333367000000097e+00,1.783185004999999990e+00,1.162622808999999924e+00,1.717623549825923579e+00,2.070017097487500166e+02,-1.594807714529497544e-02
-8.946657180999999515e-01,2.308587312999999863e+00,1.042902470000000026e+00,1.374071435215611148e+00,2.174800056624999911e+02,-1.386282337883959319e-02
-1.464352965000000006e+00,2.361580372000000150e+00,5.845236181999999836e-01,1.576704622412806289e+00,1.453019144325000127e+02,-2.822676555338859278e-02
-8.201038836999999804e-01,2.645018578000000176e+00,9.588074683999999737e-01,1.261698118219821918e+00,1.780457759850000059e+02,-2.171050936128717662e-02
-1.092980504000000019e+00,2.072949170999999868e+00,1.088706136000000102e+00,1.542688378347404576e+00,1.990739582212500238e+02,-1.752575483910287155e-02
-9.182201027999999932e-01,2.726288794999999876e+00,9.178202747999999467e-01,1.298276632316853307e+00,1.632131935000000169e+02,-2.466229644076060531e-02
-1.296657442999999965e+00,2.755635499999999904e+00,5.173384546999999500e-01,1.396051432146639071e+00,1.565314050912500079e+02,-2.599201880789858699e-02
-1.381489157999999939e+00,1.841595768999999994e+00,1.135011435000000013e+00,1.787949454333737087e+00,1.059064707050000038e+02,-3.606673286201853013e-02
-8.991852403000000216e-01,2.578840494000000039e+00,9.637029767000000469e-01,1.318050652924162014e+00,1.772213832637500275e+02,-2.187456924670892061e-02
-1.314284325000000031e+00,1.830962658000000021e+00,1.150917530000000077e+00,1.746984386822620472e+00,1.634631618550000098e+02,-2.461255099951243502e-02
-8.744914531999999907e-01,3.582219838999999961e+00,3.401211798000000064e-01,9.383057703480203182e-01,1.272752775437500077e+02,-3.181419167479278970e-02
-1.438277720999999953e+00,2.426701545999999876e+00,5.793921350999999831e-01,1.550592805652306172e+00,1.469664384912500168e+02,-2.789551368844466264e-02
-1.296304821999999968e+00,1.760940909000000110e+00,1.169166206999999957e+00,1.745667726439146250e+00,1.885797741187500378e+02,-1.961417046562651673e-02
-1.303342342000000098e+00,1.893400549999999960e+00,1.134436964999999908e+00,1.727902916256713883e+00,1.663950233225000090e+02,-2.402909017552413637e-02
-5.852596759999999509e-01,3.726462364000000083e+00,5.873442291999999565e-01,8.291574831877035479e-01,1.571151847824999948e+02,-2.587584258898098857e-02
-7.068325877000000146e-01,3.146643876999999812e+00,8.174311519000000414e-01,1.080650727631846442e+00,1.445886551199999985e+02,-2.836870911750366195e-02
-5.604228972999999447e-01,3.777471304000000085e+00,5.678231715999999540e-01,7.978076071484961895e-01,1.574683517312500101e+02,-2.580555990980009859e-02
-1.272853851000000036e+00,1.818776487999999913e+00,1.154358505999999895e+00,1.718342365880583866e+00,1.888370323262500108e+02,-1.956297429302778987e-02
-9.779389500999999818e-01,1.909025549999999960e+00,1.134788871000000032e+00,1.498035504208143021e+00,2.829598407475000386e+02,-8.318807654802433307e-04
-1.092820764000000056e+00,1.996419906999999938e+00,1.107017158999999973e+00,1.555552703237654821e+00,2.285488944725000238e+02,-1.166003751828375949e-02
-1.708072304999999957e+00,1.485050559000000048e+00,5.020383595999999837e-01,1.780323991193140110e+00,2.120245910912500165e+02,-1.494848882252559387e-02
-9.648070334999999664e-01,1.689182758000000062e+00,1.198819757000000097e+00,1.538837685288675816e+00,3.055699844312500204e+02,3.667695087762074847e-03
-8.105352520999999921e-01,2.705298185000000188e+00,9.418585299999999716e-01,1.242604074285357907e+00,1.738088378600000112e+02,-2.255368951730862825e-02
-1.308663249000000084e+00,1.930932641000000061e+00,1.123438954000000045e+00,1.724736090724563686e+00,1.634462829475000376e+02,-2.461591001950267504e-02
-8.762670159000000014e-01,2.613386869000000168e+00,9.565017222999999680e-01,1.297204466503703024e+00,1.786415279687499833e+02,-2.159195057289127820e-02
-1.373864769999999957e+00,1.697215557000000041e+00,1.183666110000000105e+00,1.813441442729730069e+00,1.219947734950000040e+02,-3.286504870794734745e-02
