nodenumber     x-coordinate     y-coordinate     z-coordinate     y-coordinate pressure-coefficient 
      5149  1.608852744E+00  3.152177036E-01  3.862513602E-01  3.152177036E-01  1.038676143E+00 
      5150 -1.753918767E+00  7.969626188E-01  3.866237402E-01  7.969626188E-01  4.849757254E-02 
      5151  1.753011465E+00  4.827460945E-01  3.872779012E-01  4.827460945E-01  1.697542071E-01 
      5152 -4.294226468E-01  4.072915554E+00  3.881382644E-01  4.072915554E+00  8.138547651E-03 
      5153  1.288866401E+00  2.060498297E-01  3.883495033E-01  2.060498297E-01  1.392797351E+00 
      5154  1.656926751E+00  1.364412427E+00  3.887549043E-01  1.364412427E+00  3.258769959E-02 
      5155 -1.417152882E+00  2.297969580E+00  3.892377913E-01  2.297969580E+00  2.263328247E-02 
      5156 -6.381355524E-01  3.863072872E+00  3.900833428E-01  3.863072872E+00  1.342692785E-02 
      5157  9.418208003E-01  3.461813927E+00  3.901149333E-01  3.461813927E+00  1.292206813E-02 
      5158 -1.444763184E+00  2.205543756E+00  3.903858960E-01  2.205543756E+00  2.355827391E-02 
      5159  1.453214765E+00  2.176853895E+00  3.908160031E-01  2.176853895E+00  2.353253216E-02 
      5160 -1.259743452E+00  2.783929586E+00  3.908458054E-01  2.783929586E+00  1.965491660E-02 
      5161  1.714334249E+00  7.239356637E-01  3.908921182E-01  7.239356637E-01  4.200967774E-02 
      5162 -1.674285531E+00  8.781114817E-01  3.912795484E-01  8.781114817E-01  4.868203774E-02 
      5163  1.097484112E+00  3.180912971E+00  3.918380141E-01  3.180912971E+00  8.708117530E-03 
      5164  1.725998759E+00  6.732276678E-01  3.922417760E-01  6.732276678E-01  3.030731529E-02 
      5165  1.733905435E+00  4.309048057E-01  3.934425712E-01  4.309048057E-01  3.071840405E-01 
      5166  6.382257342E-01  3.860451698E+00  3.936586082E-01  3.860451698E+00  1.336293016E-02 
      5167  1.670213819E+00  9.475180507E-01  3.941776156E-01  9.475180507E-01  5.191263184E-02 
      5168 -1.469913483E+00  2.125719786E+00  3.946108520E-01  2.125719786E+00  2.479125373E-02 
      5169 -5.156796575E-01  3.990000010E+00  3.956949413E-01  3.990000010E+00  1.111523714E-02 
      5170  5.156796575E-01  3.990000010E+00  3.956949413E-01  3.990000010E+00  1.142466161E-02 
      5171  1.501485348E+00  2.763990760E-01  3.959003687E-01  2.763990760E-01  1.237858295E+00 
      5172 -9.566326141E-01  3.435621500E+00  3.962502182E-01  3.435621500E+00  1.044072863E-02 
      5173  1.534666538E+00  1.889828324E+00  3.963177204E-01  1.889828324E+00  2.849890664E-02 
      5174  1.705696940E+00  1.162785411E+00  3.964812160E-01  1.162785411E+00  4.170806706E-02 
      5175 -1.268789545E-02  4.233645439E+00  3.965734839E-01  4.233645439E+00  1.176873036E-02 
      5176 -1.212944150E+00  2.914806128E+00  3.967438936E-01  2.914806128E+00  1.428219583E-02 
      5177 -3.849865496E-01  3.420765698E-02  3.981006145E-01  3.420765698E-02  1.557603002E+00 
      5178  1.312817931E+00  2.642570019E+00  3.981266618E-01  2.642570019E+00  1.944033615E-02 
      5179  7.634317279E-01  8.321299404E-02  3.989543617E-01  8.321299404E-02  1.594923973E+00 
      5180  1.291493773E+00  2.705447674E+00  3.990047276E-01  2.705447674E+00  1.883281767E-02 
      5181  1.189283252E+00  2.975879669E+00  3.990605772E-01  2.975879669E+00  1.298326347E-02 
      5182 -1.676817060E+00  1.304145455E+00  3.991240263E-01  1.304145455E+00  2.506216243E-02 
      5183 -1.704245448E+00  9.140328169E-01  3.999654651E-01  9.140328169E-01  4.785829037E-02 
      5184 -1.748559594E+00  4.766076803E-01  4.009042382E-01  4.766076803E-01  1.863943934E-01 
      5185 -1.654072762E+00  9.401133657E-01  4.021557570E-01  9.401133657E-01  4.683686048E-02 
      5186 -1.620099783E+00  1.561366916E+00  4.023453891E-01  1.561366916E+00  3.833691403E-02 
      5187  1.651533723E+00  1.010374069E+00  4.030835629E-01  1.010374069E+00  4.843323305E-02 
      5188 -1.744086742E+00  5.795081258E-01  4.033809602E-01  5.795081258E-01  4.661470652E-02 
      5189  1.684102058E+00  1.284139514E+00  4.036289752E-01  1.284139514E+00  2.906626463E-02 
      5190  1.159321427E+00  1.706845164E-01  4.037341177E-01  1.706845164E-01  1.475673914E+00 
      5191 -1.548372984E+00  2.941361666E-01  4.040424824E-01  2.941361666E-01  1.189503551E+00 
      5192  1.270684958E+00  2.770112276E+00  4.041373432E-01  2.770112276E+00  1.773142442E-02 
      5193  1.375589728E+00  2.461573839E+00  4.043828547E-01  2.461573839E+00  1.926702075E-02 
      5194  9.791448116E-01  3.395249367E+00  4.055750668E-01  3.395249367E+00  1.235197112E-02 
      5195 -1.498076081E+00  2.048354864E+00  4.056283832E-01  2.048354864E+00  2.573782578E-02 
      5196  1.748211980E+00  8.686525822E-01  4.062318206E-01  8.686525822E-01  4.759264365E-02 
      5197 -1.748151541E+00  8.694090247E-01  4.064295888E-01  8.694090247E-01  4.459745437E-02 
      5198 -1.150079489E+00  3.072432756E+00  4.065155089E-01  3.072432756E+00  9.167242795E-03 
      5199  7.754971981E-01  3.682942390E+00  4.069311619E-01  3.682942390E+00  1.599290036E-02 
      5200  2.353169471E-01  4.176950932E+00  4.075715840E-01  4.176950932E+00  1.065612119E-02 
      5201  1.483142138E+00  2.106772423E+00  4.076792598E-01  2.106772423E+00  2.396696061E-02 
      5202  8.187782764E-01  3.624804020E+00  4.077021182E-01  3.624804020E+00  1.665650681E-02 
      5203  1.622019053E+00  1.569263339E+00  4.082012475E-01  1.569263339E+00  3.931191936E-02 
      5204 -1.248194218E+00  2.835099936E+00  4.083188772E-01  2.835099936E+00  1.753944717E-02 
      5205 -1.711140513E+00  1.174403310E+00  4.088017344E-01  1.174403310E+00  2.407159097E-02 
      5206 -1.308458447E+00  2.139265090E-01  4.092803597E-01  2.139265090E-01  1.367891073E+00 
      5207  1.696694851E+00  7.769523263E-01  4.100145698E-01  7.769523263E-01  4.663188383E-02 
      5208  1.249686599E+00  2.833019018E+00  4.101024568E-01  2.833019018E+00  1.692890190E-02 
      5209  1.228292465E+00  2.888353825E+00  4.102980793E-01  2.888353825E+00  1.554110460E-02 
      5210 -9.911562204E-01  3.373429537E+00  4.105503559E-01  3.373429537E+00  1.129333675E-02 
      5211  1.553170443E+00  2.965413332E-01  4.106054604E-01  2.965413332E-01  1.167700648E+00 
      5212  1.413597822E+00  2.350663185E+00  4.106067121E-01  2.350663185E+00  2.006855421E-02 
      5213 -1.715605974E+00  6.988747716E-01  4.110975862E-01  6.988747716E-01  3.829699010E-02 
      5214 -1.427898049E+00  2.524155080E-01  4.112579823E-01  2.524155080E-01  1.308423877E+00 
      5215  1.143524528E+00  3.088967323E+00  4.113010466E-01  3.088967323E+00  9.975568391E-03 
      5216 -1.691108823E+00  9.758018255E-01  4.113471508E-01  9.758018255E-01  5.126981437E-02 
      5217  1.632132173E+00  1.072655439E+00  4.114013612E-01  1.072655439E+00  7.276530564E-02 
      5218 -1.656034231E+00  1.432391167E+00  4.114306271E-01  1.432391167E+00  3.407530114E-02 
      5219 -1.356902480E+00  2.531308413E+00  4.115706086E-01  2.531308413E+00  2.113400958E-02 
      5220 -1.633103848E+00  1.001950622E+00  4.121366739E-01  1.001950622E+00  4.619976506E-02 
      5221  1.569045901E+00  1.795277715E+00  4.121542275E-01  1.795277715E+00  3.054007515E-02 
      5222 -7.907154560E-01  3.659129143E+00  4.124490023E-01  3.659129143E+00  1.476239227E-02 
      5223  1.118037701E+00  3.143677473E+00  4.134462774E-01  3.143677473E+00  9.853657335E-03 
      5224  1.520576358E+00  1.984100938E+00  4.136778712E-01  1.984100938E+00  2.514085174E-02 
      5225  1.696943402E+00  3.818775117E-01  4.139531851E-01  3.818775117E-01  5.025560260E-01 
      5226 -1.651942611E+00  3.415365219E-01  4.143247008E-01  3.415365219E-01  7.950688004E-01 
      5227  1.021049500E+00  1.370287091E-01  4.146557748E-01  1.370287091E-01  1.538727164E+00 
      5228  1.341074467E+00  2.584384918E+00  4.152108133E-01  2.584384918E+00  1.831250452E-02 
      5229 -1.416820586E-01  4.202110767E+00  4.161730111E-01  4.202110767E+00 -2.369177062E-03 
      5230 -6.626347899E-01  3.815442085E+00  4.169688225E-01  3.815442085E+00  1.470053289E-02 
      5231  1.611624718E+00  1.135318995E+00  4.195832312E-01  1.135318995E+00  1.813293397E-01 
      5232 -1.235408545E+00  2.878840446E+00  4.200429320E-01  2.878840446E+00  1.473197527E-02 
      5233 -1.388670206E+00  2.448199511E+00  4.206387997E-01  2.448199511E+00  2.016569488E-02 
      5234  1.015724897E+00  3.328186512E+00  4.207270443E-01  3.328186512E+00  1.239121519E-02 
      5235 -1.305329680E+00  2.695570946E+00  4.215447307E-01  2.695570946E+00  1.960832067E-02 
      5236 -1.611333132E+00  1.063530445E+00  4.215503931E-01  1.063530445E+00  4.311767220E-02 
      5237 -1.594508052E+00  1.721424341E+00  4.226500690E-01  1.721424341E+00  3.491984308E-02 
      5238 -1.207239985E+00  1.856499165E-01  4.230305851E-01  1.856499165E-01  1.404956937E+00 
      5239  1.709249496E+00  1.228646636E+00  4.232800305E-01  1.228646636E+00  2.909626625E-02 
      5240 -1.488180041E+00  2.744148970E-01  4.239701033E-01  2.744148970E-01  1.255581617E+00 
      5241 -1.723343015E+00  4.243444204E-01  4.240904450E-01  4.243444204E-01  3.231166601E-01 
      5242 -1.181742787E+00  3.009292841E+00  4.241152108E-01  3.009292841E+00  1.057021040E-02 
      5243 -1.025067091E+00  3.310765982E+00  4.245966971E-01  3.310765982E+00  1.141251530E-02 
      5244 -1.677475691E+00  1.046658158E+00  4.246416092E-01  1.046658158E+00  4.971357808E-02 
      5245 -1.574283004E+00  1.808010340E+00  4.251788855E-01  1.808010340E+00  3.142553568E-02 
      5246  1.742136717E+00  9.446503520E-01  4.254601300E-01  9.446503520E-01  4.715977237E-02 
      5247  6.760551929E-01  3.793414831E+00  4.254677594E-01  3.793414831E+00  1.555583812E-02 
      5248 -1.286336422E+00  2.752191544E+00  4.257102609E-01  2.752191544E+00  1.863407530E-02 
      5249 -1.742022753E+00  9.460733533E-01  4.258098900E-01  9.460733533E-01  4.587222636E-02 
      5250 -1.553283095E+00  1.890543699E+00  4.258552492E-01  1.890543699E+00  2.797895670E-02 
      5251  1.648855090E+00  1.505582929E+00  4.259435236E-01  1.505582929E+00  3.917111456E-02 
      5252 -1.618627787E+00  1.632663727E+00  4.260498583E-01  1.632663727E+00  3.668288887E-02 
      5253 -1.694370508E+00  7.700205445E-01  4.265696406E-01  7.700205445E-01  4.303108901E-02 
      5254  1.512503147E+00  2.043485641E+00  4.266460240E-01  2.043485641E+00  2.331198379E-02 
      5255  3.387058675E-01  3.314993903E-02  4.272339642E-01  3.314993903E-02  1.567528248E+00 
      5256  1.676916480E+00  8.362146020E-01  4.272807240E-01  8.362146020E-01  4.678216949E-02 
      5257 -1.713434458E+00  1.222979665E+00  4.275788069E-01  1.222979665E+00  2.324317023E-02 
      5258 -1.590509534E+00  1.196590066E+00  4.277462661E-01  1.196590066E+00  2.000387013E-01 
      5259  1.590298533E+00  1.197182655E+00  4.278273284E-01  1.197182655E+00  2.273436785E-01 
      5260  1.748351574E+00  5.300000310E-01  4.280967414E-01  5.300000310E-01  8.818861842E-02 
      5261 -1.532346845E+00  1.974423528E+00  4.281243980E-01  1.974423528E+00  2.528231964E-02 
      5262 -1.334613562E+00  2.622003555E+00  4.286521673E-01  2.622003555E+00  1.970751397E-02 
      5263 -2.528843284E-01  4.152975082E+00  4.291094244E-01  4.152975082E+00  2.153364010E-03 
      5264  3.350505531E-01  4.107600689E+00  4.306353629E-01  4.107600689E+00  4.788269754E-03 
      5265 -1.418217540E+00  2.372122526E+00  4.306383729E-01  2.372122526E+00  1.954469830E-02 
      5266  1.367746949E+00  2.528037548E+00  4.306790531E-01  2.528037548E+00  1.700767316E-02 
      5267 -1.588726401E+00  1.124728322E+00  4.307056069E-01  1.124728322E+00  1.055587530E-01 
      5268 -1.660902023E+00  1.100245476E+00  4.318758845E-01  1.100245476E+00  4.910516366E-02 
      5269 -5.633820891E-01  3.913207293E+00  4.322983027E-01  3.913207293E+00  1.344863977E-02 
      5270  1.648792148E+00  3.425597548E-01  4.323628545E-01  3.425597548E-01  7.918004394E-01 
      5271  5.643546581E-01  3.911607265E+00  4.330445528E-01  3.911607265E+00  1.243643742E-02 
      5272 -1.706259370E+00  1.277998090E+00  4.344207644E-01  1.277998090E+00  2.461058088E-02 
      5273  1.051587939E+00  3.260656834E+00  4.355819523E-01  3.260656834E+00  1.197899599E-02 
      5274  1.182501912E+00  3.011692286E+00  4.356106222E-01  3.011692286E+00  1.017610915E-02 
      5275  1.736657023E+00  5.775352120E-01  4.359148443E-01  5.775352120E-01  4.704374075E-02 
      5276 -1.568060756E+00  1.258194208E+00  4.365505278E-01  1.258194208E+00  2.247505933E-01 
      5277  1.567637444E+00  1.259315133E+00  4.367195368E-01  1.259315133E+00  2.349844873E-01 
      5278  8.601133823E-01  3.547199488E+00  4.371547103E-01  3.547199488E+00  1.716370881E-02 
      5279 -1.656657338E+00  1.507580757E+00  4.379674196E-01  1.507580757E+00  3.552119061E-02 
      5280  1.619878054E+00  1.660657287E+00  4.380025268E-01  1.660657287E+00  3.344326839E-02 
      5281 -8.283278346E-01  3.590340853E+00  4.382350743E-01  3.590340853E+00  1.550995838E-02 
      5282  1.406199574E+00  2.422960758E+00  4.383074641E-01  2.422960758E+00  1.798806153E-02 
      5283  1.656107187E+00  9.011487961E-01  4.383207262E-01  9.011487961E-01  4.508186504E-02 
      5284 -1.058389068E+00  3.247649193E+00  4.383991361E-01  3.247649193E+00  1.181906275E-02 
      5285 -1.565241337E+00  1.185391188E+00  4.399459958E-01  1.185391188E+00  2.039178908E-01 
      5286  1.564750671E+00  1.186627507E+00  4.401386380E-01  1.186627507E+00  2.286280841E-01 
      5287  1.739712715E+00  4.792292416E-01  4.401502609E-01  4.792292416E-01  1.717407703E-01 
      5288 -1.210854769E+00  2.950147867E+00  4.406152368E-01  2.950147867E+00  1.102900412E-02 
      5289  1.670797110E+00  1.116681814E+00  4.408353567E-01  1.116681814E+00  1.283865273E-01 
      5290 -1.674195051E+00  8.330106139E-01  4.411022663E-01  8.330106139E-01  4.452160746E-02 
      5291 -6.954541206E-01  3.758451462E+00  4.412668943E-01  3.758451462E+00  1.563837193E-02 
      5292  1.214676738E+00  2.941985846E+00  4.419919550E-01  2.941985846E+00  1.165771764E-02 
      5293  4.072454274E-01  4.048299313E+00  4.420727789E-01  4.048299313E+00  7.656651549E-03 
      5294 -1.747319341E+00  1.112272024E+00  4.422537684E-01  1.112272024E+00  4.552242532E-02 
      5295 -1.693524003E+00  1.361493945E+00  4.426290691E-01  1.361493945E+00  2.958648652E-02 
      5296  1.724286556E+00  6.267837882E-01  4.427113831E-01  6.267837882E-01  3.475684300E-02 
      5297  1.705052257E+00  7.094430327E-01  4.432595968E-01  7.094430327E-01  2.958194166E-02 
      5298  1.736244559E+00  1.018441796E+00  4.433003366E-01  1.018441796E+00  4.554615170E-02 
      5299  1.713845849E+00  1.276353598E+00  4.445794821E-01  1.276353598E+00  3.574723005E-02 
      5300  1.486649275E+00  2.172905922E+00  4.446045160E-01  2.172905922E+00  2.151245996E-02 
      5301 -1.735685468E+00  1.025478005E+00  4.449793398E-01  1.025478005E+00  4.891165718E-02 
      5302 -1.505614161E+00  2.108706236E+00  4.451526403E-01  2.108706236E+00  2.136502415E-02 
      5303 -1.442671776E+00  2.319490910E+00  4.451529980E-01  2.319490910E+00  1.944401488E-02 
      5304 -1.659742594E+00  1.152089834E+00  4.457273185E-01  1.152089834E+00  1.105066389E-01 
      5305  1.468626857E+00  2.235944748E+00  4.458343089E-01  2.235944748E+00  2.070461586E-02 
      5306  1.297196865E+00  2.743649006E+00  4.463920891E-01  2.743649006E+00  1.460562740E-02 
      5307 -1.544411659E+00  1.319152594E+00  4.464798272E-01  1.319152594E+00  2.262126058E-01 
      5308  1.544087291E+00  1.319955587E+00  4.466249049E-01  1.319955587E+00  2.344269007E-01 
      5309 -1.461340785E+00  2.262961864E+00  4.474026263E-01  2.262961864E+00  1.997847296E-02 
      5310  1.317948461E+00  2.689893723E+00  4.474071264E-01  2.689893723E+00  1.486901846E-02 
      5311  1.701752186E+00  1.340927362E+00  4.476775825E-01  1.340927362E+00  3.932848945E-02 
      5312 -1.688737392E+00  3.827549219E-01  4.490896165E-01  3.827549219E-01  4.984608591E-01 
      5313 -1.592448235E+00  3.152177036E-01  4.491168261E-01  3.152177036E-01  1.054045916E+00 
      5314  1.592448235E+00  3.152177036E-01  4.491168261E-01  3.152177036E-01  1.042434454E+00 
      5315  8.982874155E-01  3.483968735E+00  4.494657516E-01  3.483968735E+00  1.747372746E-02 
      5316 -1.540822506E+00  1.245356441E+00  4.496645629E-01  1.245356441E+00  2.219201475E-01 
      5317  1.540390372E+00  1.246388793E+00  4.498402178E-01  1.246388793E+00  2.340066284E-01 
      5318  1.635096788E+00  9.624181986E-01  4.499732256E-01  9.624181986E-01  4.308077693E-02 
      5319  1.086762309E+00  3.192689419E+00  4.501516819E-01  3.192689419E+00  1.233887579E-02 
      5320  1.745154858E+00  1.150610566E+00  4.503463805E-01  1.150610566E+00  8.911313862E-02 
      5321  1.340018749E+00  2.634655237E+00  4.517955780E-01  2.634655237E+00  1.523610204E-02 
      5322 -1.091145992E+00  3.184097528E+00  4.519674778E-01  3.184097528E+00  1.218153164E-02 
      5323 -1.251703978E+00  2.860412836E+00  4.520956278E-01  2.860412836E+00  1.403068006E-02 
      5324  7.131710052E-01  3.727952957E+00  4.531078041E-01  3.727952957E+00  1.694319583E-02 
      5325 -8.707346320E-01  3.520495176E+00  4.532558024E-01  3.520495176E+00  1.587428898E-02 
      5326 -1.652488589E+00  1.570495129E+00  4.533948302E-01  1.570495129E+00  3.295606375E-02 
      5327 -1.653580546E+00  8.957039118E-01  4.534337223E-01  8.957039118E-01  4.215136543E-02 
      5328  1.686118126E+00  1.431724429E+00  4.546517134E-01  1.431724429E+00  3.617745638E-02 
      5329  1.716422200E+00  4.265950620E-01  4.557324946E-01  4.265950620E-01  2.972820401E-01 
      5330  1.451623321E+00  2.309538841E+00  4.558232129E-01  2.309538841E+00  1.873910055E-02 
      5331  1.608516455E+00  1.754850030E+00  4.560180306E-01  1.754850030E+00  2.799934149E-02 
      5332  1.653519630E+00  1.198492765E+00  4.561003745E-01  1.198492765E+00  2.187861204E-01 
      5333 -1.740884542E+00  5.300009251E-01  4.575160444E-01  5.300009251E-01  9.037330002E-02 
      5334  4.612522125E-01  3.990000010E+00  4.579807818E-01  3.990000010E+00  9.854094125E-03 
      5335 -1.719489694E+00  6.299079657E-01  4.583893418E-01  6.299079657E-01  3.202945367E-02 
      5336 -1.519360423E+00  1.379080296E+00  4.584784210E-01  1.379080296E+00  2.275733799E-01 
