cellnumber     x-coordinate     y-coordinate     z-coordinate     y-coordinate pressure-coefficient 
     13628 -7.772842050E-01  2.388660759E-01  1.218388915E+00  2.161617577E-01  1.255298047E+04 
     13629 -1.460909247E+00  2.473797798E-01  1.694889218E-01  2.336513400E-01  1.201253223E+04 
     13630 -1.042976022E+00  2.375953943E-01  9.956652522E-01  2.268541902E-01  1.210332520E+04 
     13631  1.446753025E+00  2.458819747E-01  2.384540290E-01  2.304929197E-01  1.201822852E+04 
     13632 -1.448624730E+00  2.462754250E-01 -2.333679646E-01  2.310504466E-01  1.194075684E+04 
     13633  7.604815364E-01  2.361225337E-01 -1.219659805E+00  2.095469385E-01  1.237578223E+04 
     13634  1.503402352E+00  3.242987096E-01 -7.293229103E-01  3.149194419E-01  8.708456055E+03 
     13635  1.453652978E+00  2.485855669E-01 -2.452287674E-01  2.364438623E-01  1.189356055E+04 
     13636  9.120864868E-01  2.385540456E-01  1.120763659E+00  2.240662724E-01  1.229877051E+04 
     13637  1.158067703E+00  2.354776412E-01  8.487964272E-01  2.166702151E-01  1.249868848E+04 
     13638 -1.353884101E+00  2.348215580E-01  4.703367651E-01  2.117209882E-01  1.244399512E+04 
     13639  1.378937125E+00  2.489898801E-01  5.243167281E-01  2.331603914E-01  1.203765234E+04 
     13640  8.941517025E-02  2.505165637E-01 -1.476782441E+00  2.327875346E-01  1.200923535E+04 
     13641 -9.243724942E-01  2.258902192E-01  1.060263276E+00  2.116924077E-01  1.230725977E+04 
     13642 -1.461096168E+00  2.471638173E-01 -1.622282416E-01  2.306775153E-01  1.191059082E+04 
     13643  1.460581183E+00  2.472561151E-01  1.691769809E-01  2.343248874E-01  1.202939160E+04 
     13644 -1.292338520E-01  2.450446635E-01 -1.457495689E+00  2.209676653E-01  1.179438965E+04 
     13645  1.462114811E+00  2.480124086E-01 -1.748932749E-01  2.360139936E-01  1.196398535E+04 
     13646  1.443651557E+00  3.240581751E-01  8.407353759E-01  3.153651357E-01  8.663226562E+03 
     13647  8.656642437E-01  5.345146060E-01 -1.572333336E+00  5.417928696E-01  8.807186279E+02 
     13648  8.069829941E-01  5.346016288E-01 -1.603262424E+00  5.311487317E-01  8.156514893E+02 
     13649 -2.734447457E-02  2.480340451E-01 -1.471845508E+00  2.299073637E-01  1.172823926E+04 
     13650 -1.394016147E+00  2.319525480E-01  2.969103754E-01  2.133981287E-01  1.244768262E+04 
     13651  1.556994081E+00  3.259055912E-01 -6.124359369E-01  3.181495070E-01  8.438243164E+03 
     13652 -6.356475353E-01  2.354101986E-01 -1.286937594E+00  2.129298598E-01  1.321475879E+04 
     13653  4.769217968E-01  2.365775555E-01 -1.357189536E+00  2.165179551E-01  1.250097949E+04 
     13654  1.349990845E+00  2.499454468E-01  6.016188264E-01  2.373952121E-01  1.203915430E+04 
     13655 -4.345169961E-01  2.330887318E-01 -1.360628247E+00  2.068022788E-01  1.252153223E+04 
     13656 -7.700472604E-03  2.362364531E-01  1.437648416E+00  2.185588628E-01  1.259838770E+04 
     13657 -5.930256248E-01  2.371395230E-01 -1.312773228E+00  2.212835997E-01  1.306024316E+04 
     13658 -1.050733209E+00  1.258745790E+00 -1.252960801E+00  1.256614208E+00  3.437454529E+02 
     13659  1.336395264E+00  3.255063295E-01 -1.005778074E+00  3.173692524E-01  8.733877930E+03 
     13660  1.474225640E+00  3.238040209E-01 -7.851462364E-01  3.164300025E-01  8.668050781E+03 
     13661  1.163371682E+00  2.347989827E-01 -8.377960324E-01  2.148964852E-01  1.257366699E+04 
     13662  3.438794315E-01  2.242289931E-01 -1.358036637E+00  2.028920949E-01  1.300227051E+04 
     13663 -1.474225521E+00  3.238040209E-01  7.851462960E-01  3.129669130E-01  8.873411133E+03 
     13664  3.949355185E-01  2.389392108E-01  1.390619874E+00  2.220307738E-01  1.143332422E+04 
     13665  1.220057845E+00  2.367073745E-01 -7.628597617E-01  2.281941175E-01  1.246509961E+04 
     13666  8.422746062E-01  2.340310663E-01  1.157322288E+00  2.162509710E-01  1.231640430E+04 
     13667  1.355264783E+00  4.753787518E-01 -1.169376969E+00  4.731781185E-01  1.714717896E+03 
     13668  1.177299619E+00  2.330596447E-01  8.088527322E-01  2.148554027E-01  1.249043848E+04 
     13669 -9.768684953E-02  2.333716303E-01  1.425936699E+00  2.176094502E-01  1.322619727E+04 
     13670  1.043319106E+00  2.279413193E-01  9.524655342E-01  2.140427977E-01  1.242199902E+04 
     13671 -3.339289129E-01  2.353622317E-01 -1.395073771E+00  2.179174423E-01  1.210270410E+04 
     13672  1.131832719E+00  2.330434918E-01 -8.711994290E-01  2.134636194E-01  1.260536035E+04 
     13673 -1.053594232E+00  1.233250260E+00 -1.246513367E+00  1.237492561E+00  3.913265076E+02 
     13674 -1.356230617E+00  2.236394882E-01  3.444066942E-01  2.079830915E-01  1.255174512E+04 
     13675 -1.088763237E+00  1.244605422E+00 -1.236043930E+00  1.236047149E+00  3.560370789E+02 
     13676 -1.068668723E+00  1.231322885E+00 -1.221990108E+00  1.236047149E+00  3.560370789E+02 
     13677 -1.275131822E+00  2.370695472E-01  6.694572568E-01  2.207998484E-01  1.230617773E+04 
     13678 -8.382334113E-01  2.273321748E-01  1.134726405E+00  2.105433792E-01  1.243756055E+04 
     13679 -1.104313731E+00  2.333298922E-01 -9.069288373E-01  2.192638963E-01  1.271357422E+04 
     13680 -1.098313212E+00  1.194529533E+00 -1.238425136E+00  1.189616680E+00  3.225986633E+02 
     13681 -1.103671908E+00  2.270548195E-01  8.776757121E-01  2.042982727E-01  1.239001562E+04 
     13682  1.442426682E+00  3.245464265E-01 -8.442018032E-01  3.153969944E-01  8.684100586E+03 
     13683  3.388819396E-01  2.391407639E-01  1.406068802E+00  2.221819460E-01  1.148770020E+04 
     13684 -9.462333322E-01  2.257425785E-01 -1.040112615E+00  2.085704505E-01  1.310720996E+04 
     13685  1.373849511E+00  3.238452673E-01  9.499824047E-01  3.047342896E-01  8.996265625E+03 
     13686  9.588608742E-01  2.299664021E-01  1.045871735E+00  2.176255435E-01  1.237659668E+04 
     13687  3.701603040E-02  2.367673516E-01  1.439000249E+00  2.189570367E-01  1.272235254E+04 
     13688 -1.336377025E+00  3.254569769E-01 -1.005694032E+00  3.165472746E-01  8.914612305E+03 
     13689 -1.097773194E+00  1.169155478E+00 -1.257130504E+00  1.170586109E+00  3.216175537E+02 
     13690  8.233437538E-01  2.270783633E-01 -1.144503474E+00  2.093905807E-01  1.253596680E+04 
     13691 -9.934926033E-01  2.285616994E-01  1.007404327E+00  2.128792554E-01  1.223456543E+04 
     13692  8.078971505E-01  2.335055023E-01  1.179554701E+00  2.092358172E-01  1.231826562E+04 
     13693 -1.503402352E+00  3.242987096E-01  7.293229103E-01  3.150543571E-01  8.743640625E+03 
     13694  4.872736037E-01  2.311615348E-01  1.336187720E+00  2.060481757E-01  1.171026367E+04 
     13695  2.528443336E-01  2.319339663E-01 -1.402274609E+00  2.182273418E-01  1.302779883E+04 
     13696 -1.143155456E+00  2.378200293E-01 -8.797249794E-01  2.226314843E-01  1.259208301E+04 
     13697 -8.695550561E-01  2.358701080E-01 -1.143856525E+00  2.158831209E-01  1.329327051E+04 
     13698 -1.074115634E+00  1.172055840E+00 -1.274852276E+00  1.172761440E+00  3.193435364E+02 
     13699 -1.336768031E+00  2.319143265E-01 -4.928175509E-01  2.111283094E-01  1.235525586E+04 
     13700  1.110316396E+00  2.260832787E-01  8.645811081E-01  2.096244395E-01  1.250665820E+04 
     13701  9.978633523E-01  2.292127609E-01 -1.005655527E+00  2.154163718E-01  1.267346387E+04 
     13702 -7.945021987E-01  2.335445434E-01 -1.188561320E+00  2.228608727E-01  1.343622168E+04 
     13703 -1.169232845E+00  2.356755733E-01 -8.328205943E-01  2.266689241E-01  1.260330762E+04 
     13704 -1.414590329E-01  2.327567935E-01  1.420308471E+00  2.171483189E-01  1.313667285E+04 
     13705  7.321177125E-01  2.341486812E-01  1.230010629E+00  2.165911198E-01  1.214334473E+04 
     13706 -1.472448707E+00  3.232435882E-01 -7.867686152E-01  3.140260279E-01  8.929787109E+03 
     13707 -1.228401065E+00  2.280705571E-01  6.988954544E-01  2.039704174E-01  1.239994336E+04 
     13708  1.786189556E+00  5.444530845E-01 -1.965319663E-01  5.418223739E-01  8.846263428E+02 
     13709  2.439247966E-01  2.319539040E-01  1.403882623E+00  2.134845406E-01  1.179086621E+04 
     13710  1.235650420E+00  2.317535430E-01  7.077048421E-01  2.128966004E-01  1.250009277E+04 
     13711 -5.161952376E-01  2.370377034E-01 -1.344700336E+00  2.186173052E-01  1.283568164E+04 
     13712  1.353080750E+00  2.286843657E-01  4.127126634E-01  2.127767801E-01  1.247638281E+04 
     13713 -2.237909436E-01  2.299216241E-01  1.401086450E+00  2.112604380E-01  1.314622266E+04 
     13714  1.329751253E+00  2.298550606E-01 -4.936141968E-01  2.111806870E-01  1.232883203E+04 
     13715 -4.900243580E-01  2.292700261E-01  1.329266191E+00  2.108786702E-01  1.286534961E+04 
     13716  6.857298017E-01  2.333144993E-01  1.253491282E+00  2.159654796E-01  1.195323926E+04 
     13717  1.362640738E+00  2.308824807E-01 -4.053912163E-01  2.097195387E-01  1.234261426E+04 
     13718  7.462220788E-01  5.364961028E-01 -1.632781148E+00  5.320345759E-01  8.749244995E+02 
     13719  9.312343597E-01  2.297589034E-01 -1.069853306E+00  2.165941298E-01  1.255948730E+04 
     13720 -1.258098125E+00  2.297091335E-01 -6.543347836E-01  2.043572217E-01  1.250134473E+04 
     13721 -4.424647614E-02  2.239035815E-01  1.399403214E+00  2.093092054E-01  1.303997266E+04 
     13722 -1.383524895E+00  2.376008481E-01 -4.052560329E-01  2.178642899E-01  1.219976367E+04 
     13723  1.265146732E+00  2.324852496E-01  6.587908864E-01  2.160768211E-01  1.254546875E+04 
     13724  8.639604449E-01  2.269315571E-01  1.113904119E+00  2.109263390E-01  1.247805566E+04 
     13725  8.059444278E-02  2.312428355E-01  1.420543075E+00  2.114797980E-01  1.236259570E+04 
     13726 -4.096747935E-01  2.326719016E-01  1.367088795E+00  2.106795609E-01  1.299439844E+04 
     13727 -2.632440329E-01  2.338966578E-01 -1.405641556E+00  2.142419070E-01  1.199083203E+04 
     13728  1.273726821E+00  2.381993383E-01 -6.792144179E-01  2.217749655E-01  1.234909375E+04 
     13729 -7.115241885E-01  2.320203334E-01 -1.234749675E+00  2.122270763E-01  1.350001953E+04 
     13730 -1.049763083E+00  2.273159623E-01  9.432129860E-01  2.112547755E-01  1.225606445E+04 
     13731 -3.197048008E-01  2.310690433E-01  1.385567665E+00  2.127390802E-01  1.312038770E+04 
     13732  1.944427639E-01  2.287230492E-01  1.401647449E+00  2.110613883E-01  1.181201562E+04 
     13733 -1.214439392E+00  2.307822555E-01 -7.383019924E-01  2.058180869E-01  1.265428516E+04 
     13734 -3.713301718E-01  2.228158712E-01 -1.346309185E+00  2.085076720E-01  1.248631055E+04 
     13735 -8.801553249E-01  2.252431512E-01 -1.095040321E+00  2.079129070E-01  1.332389355E+04 
     13736 -1.336395264E+00  3.255063295E-01  1.005778074E+00  3.181508183E-01  8.480414062E+03 
     13737 -1.391737580E+00  2.347805649E-01 -3.411478102E-01  2.157490849E-01  1.213500391E+04 
     13738 -1.392624974E+00  2.271978110E-01  2.249744684E-01  2.098320723E-01  1.233283887E+04 
     13739 -1.418477893E+00  2.299261689E-01  1.959455945E-02  2.104117274E-01  1.226413867E+04 
     13740  1.414629579E+00  2.286297530E-01  1.116760448E-02  2.168430537E-01  1.240794141E+04 
     13741 -1.665864587E-01  2.207797915E-01  1.380708218E+00  2.081655711E-01  1.348232812E+04 
     13742  7.547743917E-01  2.225793004E-01  1.174362779E+00  2.010411620E-01  1.233801270E+04 
     13743 -1.412041306E+00  2.288758159E-01  1.044853404E-01  2.102540135E-01  1.224772559E+04 
     13744  1.661517769E-01  2.271335572E-01 -1.400515676E+00  2.062915117E-01  1.282803320E+04 
     13745 -5.493019223E-01  2.286323458E-01 -1.304025292E+00  2.149032354E-01  1.306691016E+04 
     13746  1.373717785E+00  3.250344992E-01 -9.530809522E-01  3.161747456E-01  8.770738281E+03 
     13747 -1.409228325E+00  3.248393238E-01 -8.992622495E-01  3.176678121E-01  8.960639648E+03 
     13748  1.412434697E+00  2.290468067E-01  1.054935828E-01  2.096036822E-01  1.251537988E+04 
     13749  1.389232159E+00  2.264577597E-01  2.317213267E-01  2.061057389E-01  1.254035156E+04 
     13750  1.400784850E+00  2.303914875E-01 -2.352638394E-01  2.136520594E-01  1.226684473E+04 
     13751 -1.396188736E+00  2.275530249E-01 -2.076798677E-01  2.028512210E-01  1.233431934E+04 
     13752 -1.408223510E+00  2.289605290E-01  1.484960467E-01  2.103175521E-01  1.235002051E+04 
     13753  1.337967873E+00  4.862626791E-01 -1.193813324E+00  4.888425767E-01  1.502426147E+03 
     13754 -1.309798598E+00  2.328196019E-01  5.673218966E-01  2.154150605E-01  1.236011328E+04 
     13755 -1.064104438E+00  3.243065774E-01  1.288330555E+00  3.167010546E-01  8.461945312E+03 
     13756  1.409228325E+00  3.248393238E-01 -8.992622495E-01  3.180323243E-01  8.706795898E+03 
     13757 -6.481727958E-01  2.241833359E-01 -1.242313862E+00  2.045097202E-01  1.347063184E+04 
     13758 -1.363201737E+00  2.195456028E-01  2.572725713E-01  2.040929198E-01  1.243331445E+04 
     13759  1.163602233E+00  2.250893265E-01 -7.856965065E-01  2.076142281E-01  1.262427539E+04 
     13760  6.845895648E-01  5.367998481E-01 -1.659616470E+00  5.325284004E-01  8.558643799E+02 
     13761  1.383627295E+00  2.300843447E-01  3.161289394E-01  2.104807049E-01  1.237360352E+04 
     13762  2.169737220E-01  2.188342959E-01 -1.367511392E+00  2.084025890E-01  1.339552832E+04 
     13763  1.391184807E+00  2.328623980E-01 -3.215065300E-01  2.112044692E-01  1.228491797E+04 
     13764 -4.663122892E-01  2.251497954E-01 -1.324876785E+00  2.008480728E-01  1.269145410E+04 
     13765  1.407741666E+00  2.288367599E-01  1.498762220E-01  2.078899890E-01  1.249751953E+04 
     13766 -8.155524135E-01  2.261642367E-01 -1.147158027E+00  2.029628754E-01  1.334973242E+04 
     13767 -1.304927588E+00  2.324182242E-01 -5.760452151E-01  2.115062475E-01  1.237649707E+04 
     13768  1.406453133E+00  2.299732715E-01 -1.878062487E-01  2.133383900E-01  1.237337305E+04 
     13769  4.198483527E-01  2.243047506E-01  1.337002873E+00  2.018888444E-01  1.171358008E+04 
     13770 -1.406155586E+00  2.286100537E-01 -1.584550589E-01  2.167622000E-01  1.229801270E+04 
     13771  1.320461750E+00  2.298737019E-01  5.182822943E-01  2.054973096E-01  1.259173047E+04 
     13772 -1.206452250E+00  2.198480517E-01 -6.856122017E-01  1.976174414E-01  1.269855371E+04 
     13773  2.893811166E-01  2.247558087E-01  1.372739911E+00  2.113932222E-01  1.172196582E+04 
     13774 -1.784289956E+00  6.050102115E-01  4.669745266E-02  6.045143008E-01  4.773037720E+02 
     13775 -1.154470086E+00  2.220577151E-01 -7.816846967E-01  1.968895495E-01  1.279792871E+04 
     13776  1.228601456E+00  2.294881791E-01 -7.069351673E-01  2.152415961E-01  1.250170117E+04 
     13777 -1.306994677E+00  2.230249196E-01  4.938682616E-01  2.028734982E-01  1.248537305E+04 
     13778 -1.373717785E+00  3.250344992E-01 -9.530809522E-01  3.106329739E-01  9.265033203E+03 
     13779 -1.369590402E+00  2.174687535E-01  1.745076925E-01  2.025352865E-01  1.251641406E+04 
     13780  1.314322114E+00  2.190432996E-01 -4.387563765E-01  2.030718774E-01  1.251386719E+04 
     13781  1.301772356E+00  2.328978032E-01 -5.862267613E-01  2.151818573E-01  1.238712695E+04 
     13782  5.868816972E-01  2.293668836E-01  1.289523005E+00  2.047021836E-01  1.189258203E+04 
     13783  1.301058173E+00  2.176405787E-01  4.617815018E-01  1.963224560E-01  1.265718457E+04 
     13784 -1.330158114E+00  2.236235589E-01 -4.351898134E-01  2.017342895E-01  1.239045605E+04 
     13785 -1.381115556E+00  2.180988342E-01  6.692927331E-02  2.021712810E-01  1.236571582E+04 
     13786 -7.329900861E-01  2.224188596E-01 -1.188083291E+00  2.050259858E-01  1.357909277E+04 
     13787  1.380714893E+00  2.180122882E-01  6.333073974E-02  2.013278008E-01  1.259091113E+04 
     13788  1.252555370E+00  2.195597887E-01  5.951297879E-01  2.011958361E-01  1.266212695E+04 
     13789 -1.113156438E+00  3.241240084E-01  1.245856762E+00  3.158703446E-01  8.455658203E+03 
     13790  1.132525444E+00  1.059917808E+00 -1.162627816E+00  1.055666089E+00  3.180375061E+02 
     13791 -1.747004032E+00  7.823484540E-01  6.696882844E-02  7.768428326E-01  3.826437988E+02 
     13792  1.368351817E+00  2.173552066E-01  1.807221323E-01  1.992788166E-01  1.258606348E+04 
     13793 -1.713337064E+00  9.386692047E-01  6.796725094E-02  9.399851561E-01  3.885683594E+02 
     13794  1.150279999E+00  1.052946925E+00 -1.193662286E+00  1.050437927E+00  3.180374146E+02 
     13795  1.097029686E+00  1.052226067E+00 -1.159828305E+00  1.049897313E+00  3.180304565E+02 
     13796 -1.423161864E+00  2.319634408E-01 -7.213016599E-02  2.054040283E-01  1.222078223E+04 
     13797 -1.768142700E+00  6.832871437E-01  5.556803569E-02  6.796525717E-01  4.195156250E+02 
     13798 -8.798308372E-01  2.056633234E-01  1.014851213E+00  1.847693473E-01  1.270703613E+04 
     13799  1.079995990E+00  1.034331322E+00 -1.186702132E+00  1.036476374E+00  3.180467224E+02 
     13800 -9.486282468E-01  5.181744099E-01 -1.525723100E+00  5.219201446E-01  8.565892334E+02 
     13801 -6.772753596E-01  2.318234593E-01  1.253005743E+00  2.110834271E-01  1.289693164E+04 
     13802 -9.065181613E-01  2.046262026E-01 -9.862948060E-01  1.849675775E-01  1.354376172E+04 
     13803 -1.735460639E+00  8.351582885E-01  7.331058383E-02  8.361952305E-01  3.822093201E+02 
     13804 -4.415345490E-01  2.203647941E-01  1.317810059E+00  2.041997612E-01  1.315792480E+04 
     13805 -1.295998454E+00  2.229187489E-01 -5.230777264E-01  2.043816298E-01  1.237427734E+04 
     13806  1.300847173E+00  2.300284505E-01  5.670883060E-01  2.090473175E-01  1.250309375E+04 
     13807  1.098161340E+00  1.025416970E+00 -1.217028975E+00  1.029790521E+00  3.180551453E+02 
     13808 -2.642749846E-01  2.194288224E-01  1.361130714E+00  2.033908367E-01  1.329374121E+04 
     13809  1.132949710E+00  1.036340594E+00 -1.221189618E+00  1.037983298E+00  3.180411072E+02 
     13810 -1.635676861E+00  1.277593017E+00  5.708201230E-02  1.276828647E+00  3.857046204E+02 
     13811 -3.614461422E-01  2.224981338E-01  1.348597884E+00  2.063109130E-01  1.317264648E+04 
     13812  9.114117622E-01  2.115718126E-01  1.011622310E+00  1.902345419E-01  1.269088867E+04 
     13813 -1.611958861E+00  1.373309731E+00  6.181654334E-02  1.368555903E+00  3.848886414E+02 
     13814 -5.830754638E-01  2.296287864E-01  1.292094469E+00  2.094374299E-01  1.292131934E+04 
     13815 -1.690812707E+00  1.039099216E+00  6.949763745E-02  1.035365224E+00  3.863251343E+02 
     13816 -1.599284768E+00  1.422527194E+00  6.829536706E-02  1.427080393E+00  3.809125366E+02 
     13817  1.053346038E+00  2.044244260E-01  8.263881803E-01  1.816082299E-01  1.304238770E+04 
     13818  1.475960255E+00  3.247378170E-01  7.846412063E-01  3.156441450E-01  8.513663086E+03 
